year,rlut
1926,233.69849569610892
1927,233.56762582527006
1928,233.5783513841074
1929,233.55934832551708
1930,233.3515667256853
1931,233.95294260761878
1932,233.4378683418059
1933,233.74979736281668
1934,233.4805304099517
1935,233.61863896173938
1936,233.63045558512624
1937,234.11843082983415
1938,233.70004690857013
1939,233.4210472907452
1940,233.75921390205457
1941,233.87204120446594
1942,233.66403506807507
1943,233.52674291610458
1944,233.8467928943822
1945,233.56918126120053
1946,233.7392078925621
1947,233.91704762847544
1948,233.6102029488506
1949,233.75742643511236
1950,233.64700786159977
1951,233.78480421708718
1952,233.54397463359112
1953,233.66893398934513
1954,233.7204836246772
1955,233.41863808962236
1956,233.5527265241522
1957,233.87550310232788
1958,233.8875931651548
1959,233.4028111072558
1960,233.426794163077
1961,233.56311019532964
1962,233.33152438885443
1963,233.52347222130942
1964,233.51208464211564
1965,233.97453102864455
1966,233.28773688213823
1967,233.61902986523523
1968,233.6476111636396
1969,233.71861763431926
1970,233.69685967457187
1971,233.53752084688676
1972,233.46028929489586
1973,233.7515071261546
1974,233.88696442807006
1975,233.67111202719076
1976,233.79402572803093
1977,233.25622236380735
1978,233.43366691496428
1979,233.7547580197752
1980,233.454549496051
1981,233.3711343657096
1982,233.79398596206008
1983,233.53977233173464
1984,233.74915770279617
1985,233.8022800949517
1986,233.40950246768682
1987,233.8598493897843
1988,233.39505497482304
1989,233.3895939847069
1990,233.99529188640454
1991,233.7128556570604
1992,233.61321349243676
1993,233.6311060006969
1994,233.92472034696823
1995,233.54507293579974
1996,233.96221409672222
1997,233.2936721301222
1998,233.50536011239956
1999,233.59654302574802
2000,233.67803058069856
2001,233.83060049831198
2002,233.65501749651057
2003,233.80086735385652
2004,233.8547033634452
2005,233.56552406188223
2006,234.2382002430873
2007,233.6550750569616
2008,233.66873793861575
2009,233.48229597175197
2010,233.4371718879877
2011,233.63477727788916
2012,233.56748129307186
2013,233.5637615291406
2014,233.88366200485476
2015,233.98693770775398
2016,233.35900270917622
2017,233.31920453856893
2018,234.14798439214584
2019,233.8251117711849
2020,233.52906793164132
2021,233.55933761046043
2022,233.6960746673964
2023,233.60293077227982
2024,233.59635946032827
2025,233.5566224071922
2026,233.63440804562666
2027,233.52969015691897
2028,233.38877606392276
2029,233.7010088864007
2030,233.5722346045254
2031,233.30262849903895
2032,233.68158297956813
2033,233.84685973201937
2034,233.63028008921688
2035,234.20202720960447
2036,233.5790352341
2037,233.89696518377127
2038,233.47263266686258
2039,233.44002094262584
2040,233.83664472102964
2041,233.5356597046651
2042,233.6304611957706
2043,234.13054954569296
2044,233.72967794164185
2045,233.61715927003834
2046,233.68485720943502
2047,233.58216985126103
2048,233.99506530116398
2049,233.8626498810951
2050,233.81518566003163
2051,233.7413760633201
2052,233.67354393186173
2053,233.3813390136554
2054,233.91915200948526
2055,233.73883097367164
2056,233.1414877185367
2057,233.48949474313258
2058,233.79666426624937
2059,233.46744575645783
2060,233.92022557769826
2061,233.48159569231848
2062,233.861683809769
2063,233.59474401407954
2064,233.35499789158246
2065,233.6361881527808
2066,233.47503670583018
2067,233.41561446522974
2068,233.9189075674272
2069,233.7329143407647
2070,233.67885243055065
2071,233.41200769933758
2072,233.89651232993043
2073,234.0383574781118
2074,233.48865146580178
2075,233.67035565995172
2076,233.76011527135103
2077,233.75289208674124
2078,233.2329249893204
2079,233.51468611881495
2080,233.44013322373422
2081,233.74624242707134
2082,233.42506310564988
2083,233.44989835831296
2084,233.3613664344247
2085,233.39837666167162
2086,233.66125856875564
2087,233.6324347652795
2088,233.62295613745658
2089,233.86194344160398
2090,233.82977653931027
2091,233.65768176777723
2092,233.40250980972735
2093,233.30203868627626
2094,233.53778771483653
2095,233.81400701022324
2096,233.45335949587846
2097,233.73207171530768
2098,233.60652348059836
2099,233.57455559452148
2100,233.87346347244744
2101,233.81770366604616
2102,233.57221705969917
2103,233.85002087755103
2104,233.93842295912918
2105,233.70466128078684
2106,233.8550501946064
2107,233.807642013778
2108,233.70888370080965
2109,233.59813201203704
2110,233.42713960926537
2111,233.52433388171715
2112,233.79071847053757
2113,233.39859140658257
2114,233.68438811403328
2115,233.42320855575943
2116,233.8782860810291
2117,233.67199195395227
2118,233.06157430877664
2119,233.987373654336
2120,233.7678601505572
2121,233.63075405943246
2122,233.8074495090906
2123,233.58445733087245
2124,233.95203532829808
2125,233.87090288893404
