year,rlut
1850,241.83941972288363
1851,241.85729570780717
1852,242.0611912975573
1853,242.22113484421823
1854,241.8423477799925
1855,241.56523592178132
1856,241.86516589857126
1857,241.85297713606326
1858,241.84478337536115
1859,241.8330502444751
1860,241.42414851776542
1861,241.44577574011396
1862,241.22493348840163
1863,241.4300436777611
1864,241.74121386384311
1865,241.49590675667537
1866,241.8209072583342
1867,241.59927481037298
1868,241.99028504254068
1869,241.84085475973885
1870,241.72531412203017
1871,241.80479544025576
1872,241.83691569289115
1873,241.60509493057043
1874,241.77010163607667
1875,242.07307463345464
1876,241.6157094459011
1877,241.82183649768567
1878,241.86067496521832
1879,241.50206904999197
1880,241.85837523577965
1881,241.71865418316565
1882,241.77406265049768
1883,241.66890371662296
1884,240.46021941720622
1885,240.9437344485766
1886,241.18834504427974
1887,241.5288412015732
1888,241.58367159072665
1889,241.6149374765892
1890,241.6630504033337
1891,241.51438548466928
1892,242.054360543865
1893,241.73713642277127
1894,241.7438939760809
1895,241.48104026480897
1896,241.67355442830961
1897,241.40375955660048
1898,241.3564400450824
1899,241.3574060727472
1900,241.40256188797625
1901,241.48022573810732
1902,241.5434167313249
1903,240.78569018220247
1904,240.91905538480574
1905,241.39377738221052
1906,241.46375339455804
1907,241.13546431031943
1908,241.47495664831712
1909,241.63099950503
1910,241.47249780942315
1911,241.2528839947426
1912,240.97439504126982
1913,241.18622754240693
1914,241.27123007578393
1915,241.71403378003265
1916,241.4677847248234
1917,241.49279446536548
1918,241.8292578710269
1919,241.4519116545377
1920,241.54208256969716
1921,241.60654514260486
1922,241.3916027748421
1923,241.54690723157907
1924,241.6824935704061
1925,241.69127686382973
1926,241.7668211218429
1927,241.775409311791
1928,241.77267192683806
1929,241.68418658530877
1930,241.55153578666793
1931,241.79171702763807
1932,241.5755975174577
1933,241.47021701760488
1934,241.79150758508132
1935,241.50895741083852
1936,241.85350325074913
1937,242.2975283270013
1938,241.93105602525688
1939,241.56299070593434
1940,241.73929146544577
1941,241.6699892226964
1942,241.61174069757328
1943,241.76770270360657
1944,241.7545414754789
1945,241.64628847723137
1946,241.41056305349684
1947,241.6506271989378
1948,242.0054285754896
1949,241.85997882999783
1950,241.41302862298002
1951,241.63286208061322
1952,241.58861338994274
1953,241.6443521159969
1954,241.3524224686296
1955,241.35621584539544
1956,241.4819021146591
1957,241.48458034567636
1958,241.39910629481486
1959,241.54316514942744
1960,241.78586066259095
1961,241.53843789296604
1962,241.47449788132755
1963,240.8453949392658
1964,240.7051945934557
1965,240.9295030149695
1966,241.45773068780767
1967,240.98360771283708
1968,241.4093402601268
1969,241.15013586593
1970,241.4024001448122
1971,241.52573150216716
1972,241.03851907808487
1973,241.27870997598728
1974,241.06637623408065
1975,240.62015192737317
1976,241.08547488695956
1977,240.9886506799149
1978,241.0754899534461
1979,240.9367784892043
1980,241.19226007330906
1981,241.2065458114833
1982,240.967822683674
1983,240.32795941078498
1984,240.71146545410156
1985,240.85691946369326
1986,240.9884112632438
1987,240.7999836960884
1988,240.90747258434556
1989,241.0440134962944
1990,241.11440479853377
1991,240.39883113495293
1992,239.54842111247862
1993,239.7388517196864
1994,240.23731622565282
1995,240.6747294804821
1996,240.78664170356646
1997,240.41394189285904
1998,240.49343934777662
1999,240.5139239585563
2000,240.6986601111007
2001,240.70242844673055
2002,240.93007858485393
2003,240.89449170256313
2004,240.6842015514635
2005,240.87797040547412
2006,240.83031599488976
2007,240.7603436195687
2008,241.1238812172249
2009,241.0001871605442
2010,240.76420906798478
2011,240.8929491853061
2012,240.8488907069376
2013,241.09092486655874
2014,240.97101306654002
