year,rsdt
1850,340.26388207004493
1851,340.25455113241117
1852,340.25242401541095
1853,340.2336108900097
1854,340.2058845415507
1855,340.1892377461473
1856,340.1845326880886
1857,340.1966428991866
1858,340.2294579910905
1859,340.25766676811315
1860,340.2783337736783
1861,340.27334870638913
1862,340.25015910945524
1863,340.2358074867562
1864,340.2215697406089
1865,340.21125613695955
1866,340.2054303731004
1867,340.1968141320633
1868,340.2159509946222
1869,340.2505942984803
1870,340.2535073476295
1871,340.2743315396244
1872,340.2624145507812
1873,340.2443919560681
1874,340.22845015852414
1875,340.19714857127576
1876,340.183588649802
1877,340.1746009304099
1878,340.16330641655077
1879,340.16548445192103
1880,340.19338186603704
1881,340.2313776721693
1882,340.2218717392177
1883,340.21768497832835
1884,340.26289923680974
1885,340.23302988548807
1886,340.20273863909995
1887,340.1823610906731
1888,340.17368799497
1889,340.17160477311637
1890,340.1784442222282
1891,340.22782517524615
1892,340.2688719030928
1893,340.30248296032215
1894,340.3391992020281
1895,340.3039850104345
1896,340.2513121722495
1897,340.22233585723455
1898,340.2053051256154
1899,340.18810416443705
1900,340.17740436710716
1901,340.15970191432996
1902,340.16425739445094
1903,340.1999644658337
1904,340.2646465144745
1905,340.23606709519476
1906,340.28399474261556
1907,340.2572491371468
1908,340.2724323429473
1909,340.24184779337
1910,340.2161840151434
1911,340.1811989980201
1912,340.1678512782267
1913,340.17077109976987
1914,340.19792338332087
1915,340.27542808219175
1916,340.33812439800937
1917,340.3797760427815
1918,340.3868248508401
1919,340.32089944081764
1920,340.26361083984375
1921,340.22518996147255
1922,340.1904492521939
1923,340.1820561657213
1924,340.1978431179098
1925,340.2393966047731
1926,340.29320829208586
1927,340.3402802767818
1928,340.31176665841724
1929,340.2960478482181
1930,340.2933693245665
1931,340.2516470295109
1932,340.2195056654002
1933,340.20560160597705
1934,340.2212825409354
1935,340.2731420229559
1936,340.38521151607983
1937,340.39211375615366
1938,340.3735601555812
1939,340.36491523638165
1940,340.33027477525684
1941,340.29743811202377
1942,340.26088532748287
1943,340.22454190188887
1944,340.2355909373662
1945,340.3032810995023
1946,340.33824446168666
1947,340.42690939707296
1948,340.45687264220356
1949,340.42552950088293
1950,340.36090154778464
1951,340.2760452897581
1952,340.27065805931613
1953,340.24552127367826
1954,340.24582477726346
1955,340.298892253719
1956,340.4188254160424
1957,340.52597539196273
1958,340.53869470047624
1959,340.4800013712008
1960,340.4360236180972
1961,340.34175348151217
1962,340.2766831489459
1963,340.2543644317209
1964,340.24392808888047
1965,340.24966338693275
1966,340.2988777056132
1967,340.3628877822667
1968,340.39501292607554
1969,340.39934959934175
1970,340.4028623816085
1971,340.34956138297304
1972,340.34407490769473
1973,340.28775325409345
1974,340.2606401835402
1975,340.26121851254817
1976,340.2524118919895
1977,340.31153472482345
1978,340.4011405213238
1979,340.47569730575765
1980,340.46225686269264
1981,340.46711676610664
1982,340.381750571891
1983,340.3765135882652
1984,340.27957646618154
1985,340.24568698830797
1986,340.2493958355629
1987,340.2712365555437
1988,340.3595968168076
1989,340.4794766360766
1990,340.45602141079837
1991,340.4561406383776
1992,340.4116908243258
1993,340.31643542982124
1994,340.2611645006154
1995,340.24901223378646
1996,340.22522967612906
1997,340.2578306433272
1998,340.34960368953335
1999,340.41649387307365
2000,340.464920587409
2001,340.4472144558005
2002,340.4547908417166
2003,340.3358544754656
2004,340.28262922731165
2005,340.23252897915773
2006,340.2190547577322
2007,340.19705927600603
2008,340.19184854585825
2009,340.19216032681396
2010,340.2353013966181
2011,340.30236657547624
2012,340.33111839816996
2013,340.3461724268247
2014,340.36624998327807
2010,340.2353013966181
2011,340.30236657547624
2012,340.33111839816996
2013,340.3461724268247
2014,340.36624998327807
2015,340.3068471412136
2016,340.23605931948305
