year,rlut
2015,240.74097323482985
2016,240.71289296607446
2017,240.9635778975813
2018,240.74016430998498
2019,240.9241592616251
2020,241.05226043283125
2021,240.77074626765838
2022,240.87215864625693
2023,240.81383508133564
2024,240.64205489485227
2025,240.69405371260967
2026,240.742141221974
2027,240.99774575429416
2028,240.5056613033765
2029,240.56791289865154
2030,240.31472535851887
2031,240.68908202288904
2032,240.60894771210133
2033,240.85379479813253
2034,240.83624957359
2035,240.61985473632814
2036,240.82677244421552
2037,240.68241426650798
2038,240.36448021457616
2039,240.25871724167914
2040,240.67680584633186
2041,240.57919641782158
2042,240.5045545604131
2043,240.57826646778682
2044,240.78135513932742
2045,240.35956257859323
2046,240.56152970823524
2047,240.68685541022313
2048,240.5921788881903
2049,240.4037621066995
2050,240.58941136190336
2051,241.0883539905287
2052,240.84772297062287
2053,240.66346769986086
2054,240.6736845669681
2055,240.5286890735365
2056,240.5188911751525
2057,240.620419060694
2058,240.6435112104024
2059,240.95139971171344
2060,240.58346106124247
2061,240.5117429132331
2062,240.5053612277932
2063,240.53285777470833
2064,240.7682133504789
2065,240.46972739859802
2066,240.1469167212917
2067,240.58272324653518
2068,240.74756210536174
2069,240.8875608261317
2070,240.87068343489136
2071,240.3424020845596
2072,240.44447163621035
2073,240.63322766447723
2074,240.5430092171447
2075,240.5116700054848
2076,240.56926984395068
2077,240.4727547005431
2078,240.6378290881849
2079,240.54317054225973
2080,240.54063235766267
2081,240.25698346699755
2082,240.24670857468695
2083,240.60047619963345
2084,240.5204967342011
2085,240.51345419687766
2086,240.4629485247886
2087,240.41014416838343
2088,240.67234559777663
2089,240.7323871351268
2090,240.4739155390491
2091,241.0011671092412
2092,240.52076579054742
2093,240.61011636812393
2094,240.74983491244382
2095,240.77902004294197
2096,240.41670452797254
2097,240.66033400444135
2098,240.38931508521515
2099,240.75092066934664
2100,240.36980925259525
