year,rsdt
1850,338.354516890414
1851,338.34713131945693
1852,338.3421171389854
1853,338.3294322513398
1854,338.300263729213
1855,338.2888477504571
1856,338.283449700312
1857,338.2953833180979
1858,338.32678424864775
1859,338.34990115356555
1860,338.37019366116516
1861,338.35836893791674
1862,338.34089500623094
1863,338.3284516019483
1864,338.3175800450585
1865,338.3107834212246
1866,338.2966278650878
1867,338.2963550412248
1868,338.3088675867173
1869,338.34095665191734
1870,338.3433400737317
1871,338.3599563184003
1872,338.35276286470804
1873,338.3278662512856
1874,338.3228382478772
1875,338.2876728791024
1876,338.27379373098404
1877,338.27400785264865
1878,338.25930611695406
1879,338.2648085838866
1880,338.2885767866479
1881,338.32852419410597
1882,338.30808619552414
1883,338.30841685974764
1884,338.3621657137494
1885,338.3189340967836
1886,338.29927607666104
1887,338.27829045408555
1888,338.2693593080047
1889,338.2647745438232
1890,338.2768161154221
1891,338.31817007344824
1892,338.3571460545868
1893,338.3881435421253
1894,338.4150208366717
1895,338.3867728966282
1896,338.3300179116344
1897,338.31118213713614
1898,338.29703043101995
1899,338.2730940436137
1900,338.2694716040346
1901,338.24963033413655
1902,338.25469965697954
1903,338.2929398464173
1904,338.3515188703765
1905,338.3168801479187
1906,338.3676636356716
1907,338.33934208142443
1908,338.3456002675071
1909,338.33097990299444
1910,338.29376094424737
1911,338.2660423390582
1912,338.2557268901727
1913,338.25689950368854
1914,338.2851401771858
1915,338.36112454394936
1916,338.4192340539291
1917,338.4482046703455
1918,338.46095658411986
1919,338.3893074916254
1920,338.34857981859574
1921,338.3039923087306
1922,338.2723413333803
1923,338.2712083216189
1924,338.281649167389
1925,338.31314790915104
1926,338.37073293389676
1927,338.41188606464243
1928,338.39070383294586
1929,338.36829060684465
1930,338.37281165523626
1931,338.3295179280204
1932,338.2986056567157
1933,338.2894391752782
1934,338.3015306421487
1935,338.35477730790234
1936,338.4610711528513
1937,338.45505435416345
1938,338.44917726117654
1939,338.4300760343011
1940,338.4038998228901
1941,338.3756005412695
1942,338.34198294434225
1943,338.30451046045215
1944,338.3241921994862
1945,338.38423231580464
1946,338.41721672057264
1947,338.5039302518371
1948,338.52169600966056
1949,338.49945138259045
1950,338.4337381107286
1951,338.35849431714223
1952,338.35510134352654
1953,338.3397131869609
1954,338.3335876942048
1955,338.3863642232356
1956,338.5048391905608
1957,338.5923759858189
1958,338.6043876315034
1959,338.54937551502826
1960,338.51453935832785
1961,338.42369120840385
1962,338.3692487235552
1963,338.3499753244692
1964,338.34647150735344
1965,338.3551701920636
1966,338.40140413956254
1967,338.46257641399654
1968,338.4881466507477
1969,338.4913838375302
1970,338.49755897819057
1971,338.4452787077803
1972,338.4511153192406
1973,338.3975482144166
1974,338.3779231907723
1975,338.3807643056857
1976,338.3839656654823
1977,338.44362771424346
1978,338.5293745170772
1979,338.6024426082085
1980,338.58497088750414
1981,338.59412879001684
1982,338.51525956730455
1983,338.52031444631876
1984,338.438867252162
1985,338.41429826254017
1986,338.4250816000651
1987,338.44762405990355
1988,338.5326142952979
1989,338.65177378864354
1990,338.6168182367421
1991,338.6365804763331
1992,338.59507892251855
1993,338.5104818532179
1994,338.468875316296
1995,338.4585463733342
1996,338.4330461715601
1997,338.46569425187243
1998,338.55564910944355
1999,338.6129172328239
2000,338.6616516572117
2001,338.6374957702867
2002,338.631212047807
2003,338.5142297952471
2004,338.4669053452596
2005,338.4254368135051
2006,338.40536938327415
2007,338.38655577359754
2008,338.3754522720399
2009,338.3787103790633
2010,338.41252828544214
2011,338.48203613400494
2012,338.4972043608279
2013,338.5109486440534
2014,338.52806675038084
