year,rsdt
1850,340.42879179800036
1851,340.4179132505145
1852,340.42565665275464
1853,340.3967468392571
1854,340.36962198459315
1855,340.35282462895447
1856,340.3572581780744
1857,340.360013362277
1858,340.3930886091336
1859,340.42074076359563
1860,340.45088513621937
1861,340.4377094431469
1862,340.4134993921452
1863,340.3992297292082
1864,340.3946983369926
1865,340.3744005539522
1866,340.3687143674659
1867,340.36016026419964
1868,340.3885589996491
1869,340.4141010330154
1870,340.4170698629878
1871,340.4377742894434
1872,340.43605838441334
1873,340.4081019472484
1874,340.3916167771469
1875,340.36096935096396
1876,340.3560381285322
1877,340.3380881994961
1878,340.3266760379201
1879,340.3292170459074
1880,340.36588489580356
1881,340.39450209500455
1882,340.38652132979166
1883,340.3809796087909
1884,340.43477872949177
1885,340.398002976913
1886,340.365302240834
1887,340.3455016922055
1888,340.3468847660307
1889,340.33514893655325
1890,340.3419466104417
1891,340.3917495017394
1892,340.4419497765789
1893,340.4646105367967
1894,340.5036797322255
1895,340.46692764198446
1896,340.4260388887245
1897,340.38417832181915
1898,340.36957621282323
1899,340.35152376226034
1900,340.3409207991438
1901,340.32327651555715
1902,340.3274253864509
1903,340.3634481896412
1904,340.43721583301993
1905,340.39964755910944
1906,340.4466688837323
1907,340.4212836030524
1908,340.44628875806205
1909,340.4042884240014
1910,340.3802288905148
1911,340.3447742998081
1912,340.33987440925387
1913,340.3343243386346
1914,340.36133920876154
1915,340.43930576877256
1916,340.51030805677146
1917,340.54275949762734
1918,340.5504030884638
1919,340.4864296467097
1920,340.4339684237947
1921,340.3882212364557
1922,340.3537961386223
1923,340.34622877521326
1924,340.3699478881702
1925,340.40178383777203
1926,340.4578393145283
1927,340.50445935257443
1928,340.48267258468877
1929,340.4574784041662
1930,340.45922379594913
1931,340.41527775938573
1932,340.3917370018841
1933,340.3694778443387
1934,340.38471599283133
1935,340.4364586585076
1936,340.5578129152668
1937,340.55668023031797
1938,340.5352466126887
1939,340.5307274947475
1940,340.50058741532456
1941,340.46151271038923
1942,340.4247422803759
1943,340.3881841724762
1944,340.40733674263134
1945,340.467874412719
1946,340.50090804786583
1947,340.58995455155014
1948,340.62934224390756
1949,340.5907710630464
1950,340.52538558328274
1951,340.4389399067922
1952,340.4429917546301
1953,340.4091003009496
1954,340.4093088861261
1955,340.4627981131585
1956,340.5887875382867
1957,340.69068934738647
1958,340.7036491525476
1959,340.6417820549626
1960,340.6082687970224
1961,340.5061304712997
1962,340.4402098638137
1963,340.41787582138414
1964,340.4158741148679
1965,340.41300829081666
1966,340.46301040812506
1967,340.5250255812907
1968,340.5666957765537
1969,340.5637095027931
1970,340.56745914313296
1971,340.51172450356114
1972,340.516489333536
1973,340.45177786970504
1974,340.4242350812136
1975,340.42480051788124
1976,340.4241229196109
1977,340.4747996691883
1978,340.5641145273566
1979,340.6410246870843
1980,340.6342391401657
1981,340.6311783675142
1982,340.5465413741988
1983,340.54239434968974
1984,340.4504752793695
1985,340.40891203968783
1986,340.4131443999549
1987,340.43437439318274
1988,340.53110146128785
1989,340.64343202342485
1990,340.6208569557079
1991,340.61657199803466
1992,340.58589031396815
1993,340.48126044989726
1994,340.4237610914399
1995,340.4127088742259
1996,340.3973199135846
1997,340.42099759713176
1998,340.5127525333937
1999,340.5800696635174
2000,340.63828323879113
2001,340.6092188667699
2002,340.6204675595239
2003,340.4993802709158
2004,340.4553337418806
2005,340.3946563016034
2006,340.3829169239009
2007,340.3603923709882
2008,340.3639918481782
2009,340.35549277932796
2010,340.39879603835385
2011,340.46610080747087
2012,340.50275754272616
2013,340.5100827201441
2014,340.52975393146806
