year,rsdt
2015,340.50005996374404
2016,340.4274754839493
2017,340.4084042449909
2018,340.4007229569102
2019,340.39947607640374
2020,340.4096132291807
2021,340.48113967798133
2022,340.55901161767594
2023,340.60295967377994
2024,340.62042160273825
2025,340.57750484827665
2026,340.5288672200422
2027,340.47832842656226
2028,340.45883499996444
2029,340.42559672928354
2030,340.4076148120954
2031,340.39022711697953
2032,340.39407415260837
2033,340.43673229469994
2034,340.51171832402156
2035,340.5203371352761
2036,340.5538354977978
2037,340.5203167213979
2038,340.51979675309235
2039,340.4711112945681
2040,340.42608853207713
2041,340.3862973050475
2042,340.375335808674
2043,340.38066910199046
2044,340.4050995580341
2045,340.47594045014944
2046,340.5237558858467
2047,340.5772028837997
2048,340.582430809407
2049,340.53890290416643
2050,340.471111386213
2051,340.4379849878664
2052,340.40717193230637
2053,340.38547863251966
2054,340.3939277346203
2055,340.43475832702217
2056,340.48555623358925
2057,340.48704493757265
2058,340.4954790029231
2059,340.50169941016117
2060,340.45890950128626
2061,340.4238510103267
2062,340.39444911203805
2063,340.3841933872315
2064,340.3802136241203
2065,340.3930070347521
2066,340.4487533684552
2067,340.49853371684407
2068,340.52670839110147
2069,340.51501422043447
2070,340.48454298094833
2071,340.4404154303903
2072,340.41895520876363
2073,340.40330105483173
2074,340.3799798148957
2075,340.3704841676491
2076,340.3609923688642
2077,340.3736047343912
2078,340.4088955713066
2079,340.44601174219434
2080,340.47358865068855
2081,340.4763488622445
2082,340.47494452542895
2083,340.4462991584162
2084,340.433208059251
2085,340.39085282859673
2086,340.36737448016146
2087,340.3654164964228
2088,340.3687457344187
2089,340.40148299528533
2090,340.4553890350893
2091,340.4955295397386
2092,340.54755805159664
2093,340.5260551624073
2094,340.4821190628219
2095,340.4482085310259
2096,340.40741446871243
2097,340.39388456259854
2098,340.3807614002852
2099,340.39940553685625
2100,340.4425045512596
