year,rlut
1850,235.37881536614407
1851,236.948288047477
1852,237.60179418276434
1853,238.38899247678995
1854,238.87510070800784
1855,239.5842745846265
1856,239.6545580302199
1857,240.1160956813864
1858,239.9255039580881
1859,240.37314139588233
1860,241.02759997224155
1861,240.98500207352308
1862,240.87336572098408
1863,241.13598946349262
1864,241.4023278641374
1865,241.74209331355684
1866,241.6628314292594
1867,241.67687582773704
1868,242.07846922155926
1869,242.4793324927761
1870,242.45978828325661
1871,242.58390461124787
1872,242.2659690961446
1873,242.06034713118046
1874,242.2084842211579
1875,242.79975067556717
1876,243.05206775404002
1877,242.4701441934664
1878,242.40691377822668
1879,242.66684056112211
1880,242.95934393895817
1881,242.9436071108465
1882,242.8836978442048
1883,243.50062088639766
1884,243.1693912871896
1885,243.30965551088934
1886,243.11699419413523
1887,242.99630361060574
1888,243.2360403818627
1889,243.05475631086796
1890,243.88447641869118
1891,243.68054633989726
1892,243.11900379755727
1893,243.36613200984587
1894,243.4823855883454
1895,243.63600614364833
1896,243.75313281751662
1897,243.64412432108836
1898,243.35730812386294
1899,243.5548628297571
1900,244.01536012414383
1901,243.91249126277557
1902,243.58584477672838
1903,243.8089812814373
1904,243.95305062908017
1905,243.94070856799817
1906,243.53547221144584
1907,243.59779989164164
1908,243.8529572369301
1909,244.11995548614087
1910,244.1926239013672
1911,244.12492847181346
1912,243.66416136859212
1913,243.68184024340488
1914,244.41110547209442
1915,244.62691704736994
1916,243.7911531631261
1917,244.10963970863656
1918,243.99603484689374
1919,244.18599134471316
1920,244.30362565550087
1921,244.2199570329222
1922,244.07689033403784
1923,244.13349801677543
1924,244.49067458061324
1925,244.851964997592
1926,244.0635359254602
1927,244.13199906022578
1928,244.11298276300298
1929,244.20296400932412
1930,244.14105132638593
1931,244.60444624391323
1932,244.8465334957593
1933,244.09747795209495
1934,244.4424014574861
1935,244.58021762795642
1936,244.65179472622805
1937,244.68951675206014
1938,244.37281991618954
1939,244.69942275791954
1940,244.7513457415855
1941,244.67059940703928
1942,244.50406067730626
1943,244.76262863368203
1944,244.74835518614887
1945,244.44677943399512
1946,244.38143874913044
1947,245.19117189172198
1948,245.0608462398999
1949,244.4403482933567
1950,244.57639565663794
1951,244.6259171995398
1952,244.5810209927494
1953,244.63201737077264
1954,245.11764162664545
1955,244.46684766795536
1956,244.9896104786494
1957,244.97786890317315
1958,244.56343806018563
1959,244.85573860063946
1960,244.737553928323
1961,244.7201768848994
1962,244.40176558821167
1963,244.78766930985122
1964,244.75046002113658
1965,244.54835543697826
1966,244.89812433948256
1967,244.90881970549285
1968,245.0103193727258
1969,244.9749847830158
1970,244.6473174630779
1971,245.34431294480413
1972,244.7752272514448
1973,244.53940208121523
1974,245.13536418758025
1975,245.22441176323042
1976,244.65922425152502
1977,244.54714405634633
1978,245.04748334492723
1979,245.35064521685038
1980,245.2284211459225
1981,245.03951265517978
1982,245.00475121066995
1983,244.94840719144636
1984,244.8470027557791
1985,244.9919972458931
1986,245.3622173570607
1987,245.14568623581977
1988,244.92069919533924
1989,244.94843156370393
1990,245.0423616592198
1991,245.53029454897526
1992,245.49169303162455
1993,245.178617503545
1994,245.05200358351618
1995,245.03184057784404
1996,245.10267894170056
1997,245.12504728134363
1998,245.23877496588722
1999,245.29792756381096
