year,rlut
1850,241.2863655821918
1851,241.42355635133507
1852,240.98233659300087
1853,241.4043663965513
1854,241.25385947031515
1855,242.12481793965378
1856,241.58943999826093
1857,241.34662170410152
1858,241.61190632859322
1859,241.27946969646297
1860,241.3764653872137
1861,240.99218440643727
1862,240.91219599475602
1863,241.14839598773275
1864,241.3600539952108
1865,241.61559109622488
1866,241.37475941279166
1867,241.7974442991492
1868,241.16867868083796
1869,241.50030379621947
1870,241.22673176804633
1871,241.30967996675673
1872,241.32403790199592
1873,240.81087199171927
1874,241.09051705974423
1875,241.27319728903572
1876,241.40199447004764
1877,241.52541257257334
1878,241.5949056128933
1879,241.29641769618206
1880,241.34635515604936
1881,241.1863931734268
1882,241.13363605656033
1883,240.43309443225598
1884,239.47469118719232
1885,240.19356488789597
1886,240.8088597127836
1887,240.7867595515839
1888,241.1171956519558
1889,241.63413290781517
1890,241.0577319837596
1891,241.018737667554
1892,240.9189185991679
1893,241.16025231766372
1894,241.55726857642603
1895,240.72398380645333
1896,240.95559964114673
1897,240.9896790386879
1898,241.03623941499896
1899,240.71658120351296
1900,241.1614792079142
1901,241.0183538149481
1902,240.59192789156143
1903,240.4524993478435
1904,240.64653307771027
1905,240.61297013792273
1906,240.7298928874812
1907,240.73815407948945
1908,241.07290808272688
1909,240.61046895066355
1910,241.04340410624465
1911,240.84694690443067
1912,240.86288970529216
1913,240.60097162952164
1914,240.59164278213285
1915,240.57997649728435
1916,240.34945875193972
1917,240.8093670988736
1918,240.9798313924711
1919,240.39446436215752
1920,240.65189050125747
1921,240.46441487351507
1922,240.5405603696222
1923,240.55001045122538
1924,240.81157209840538
1925,241.50123424791312
1926,240.39486677613974
1927,240.32700345810142
1928,240.76147899888966
1929,240.36051685908072
1930,240.87006911186324
1931,240.22843811871255
1932,240.2875311864565
1933,240.58185884658604
1934,240.38915840044416
1935,240.47212883936214
1936,240.38690528347067
1937,240.97797065630348
1938,240.86386844164704
1939,240.79836145688407
1940,240.4514502538393
1941,240.04749755859376
1942,240.47025710850542
1943,240.6053901149802
1944,240.87771230201201
1945,240.98940212302014
1946,240.73190182202484
1947,240.71127210643195
1948,240.73269247812766
1949,240.33688066038366
1950,240.64723761571597
1951,240.4857636752194
1952,240.53422395889072
1953,240.67028942369436
1954,241.13217158905448
1955,240.3663223475626
1956,240.47720612826413
1957,240.1056149417407
1958,240.4486745755966
1959,240.23970851114353
1960,240.5632630648678
1961,240.22628616960083
1962,240.370990993552
1963,239.38025408183054
1964,239.55388547296394
1965,239.14794528908928
1966,239.08358388404324
1967,239.56664198783977
1968,239.62859852411975
1969,238.9966799383294
1970,239.25830512895976
1971,239.86601934563623
1972,239.48163314192263
1973,239.30187398832138
1974,239.67104667768083
1975,238.9793495909808
1976,239.4784513708663
1977,238.62522123153894
1978,239.08233283055975
1979,239.4076737495318
1980,239.49344841944028
1981,239.32172956074754
1982,239.4061599522421
1983,238.42215099595998
1984,238.750793122592
1985,239.1305042841663
1986,239.0315432195794
1987,238.87700517210243
1988,238.91491511096692
1989,238.6919105843322
1990,238.61866392370774
1991,238.60942604378482
1992,237.33464677366493
1993,237.98429782815174
1994,238.73632749792645
1995,238.82545956128268
1996,239.01026887240477
1997,239.15210696703767
1998,238.78344241625643
1999,238.50932027738384
2000,239.61950278086206
2001,238.9319854736328
2002,239.331369729238
2003,239.20672323148546
2004,239.25844622050246
2005,238.88701263845783
2006,239.04371643066403
2007,239.2987303851402
2008,239.19216672296392
2009,238.98707618190818
2010,239.33461316252405
2011,239.633385268956
2012,239.45389671848247
2013,239.33387547323147
2014,240.1130734378344
