year,tas
2015,287.16629664450977
2016,287.4873441258766
2017,287.4155521347662
2018,287.2775456757472
2019,287.4339286919811
2020,287.4445716718679
2021,287.37848085361696
2022,287.5324273736285
2023,287.47056401173944
2024,287.39401092024957
2025,287.5485971623191
2026,287.59075673276504
2027,287.3991817357434
2028,287.6517733221176
2029,287.6855369897625
2030,287.484746112586
2031,287.5904565987013
2032,287.75100842678603
2033,287.56436977264195
2034,287.660071830583
2035,287.73464776354996
2036,287.6552217214343
2037,287.61140108774543
2038,287.6810895169039
2039,287.6029930606749
2040,287.7665433083342
2041,287.8740828933168
2042,287.7634088350651
2043,287.8496987755919
2044,287.97191168175544
2045,287.97045358915955
2046,287.99614928332323
2047,288.0277146464772
2048,288.09431073137756
2049,288.12040970164713
2050,288.415445471045
2051,288.33546260832907
2052,288.19993211057783
2053,288.4960997272312
2054,288.64763739090495
2055,288.611993061049
2056,288.5578207445674
2057,288.5899440046231
2058,288.5569385796772
2059,288.78876461809256
2060,288.66525450573107
2061,288.842302835033
2062,288.86273475661915
2063,288.7082026511058
2064,288.7347255489304
2065,288.7132138541793
2066,288.7016118113945
2067,288.84448001532087
2068,288.9046039316561
2069,288.94430421955656
2070,288.9959381304499
2071,288.9521015701385
2072,289.0407608249816
2073,289.0236285586345
2074,289.1119172397804
2075,289.0969760897607
2076,289.1127336096891
2077,289.2522947308858
2078,289.2923625305274
2079,289.3002877752459
2080,289.3292704498733
2081,289.43115717141677
2082,289.50119803868836
2083,289.5746004207064
2084,289.64551767387314
2085,289.5257773562001
2086,289.4946047945171
2087,289.65931450714993
2088,289.58553902246257
2089,289.61176765942344
2090,289.72281417423176
2091,289.7431176550281
2092,289.7954834879475
2093,289.9283190304392
2094,289.7975094630331
2095,289.93840643395725
2096,290.04954563523575
2097,290.0017635380075
2098,290.1038212277431
2099,290.1962285523767
2100,290.15498511066136
