year,rlut
1,243.49876767511236
2,243.99645239425035
3,243.70975667875103
4,243.83657598626127
5,244.03861953526328
6,243.83142002053455
7,243.83651771022852
8,243.9434600412029
9,244.0927513227071
10,243.5119758083396
11,243.66678241050408
12,243.8910130330961
13,243.62508536560892
14,243.46283285062609
15,243.78076075723726
16,244.20756162878584
17,244.4287222248234
18,243.6288792022287
19,243.4388565272501
20,244.13140710282
21,244.22584320486408
22,243.96332238602312
23,244.0342144273732
24,243.96457481906836
25,243.5416585425808
26,243.69888355829943
27,244.01496385548214
28,244.57406060205744
29,243.94172589027718
30,243.72524790306613
31,244.1841495879709
32,244.46057396457618
33,244.1900799894986
34,243.7819442958048
35,244.12296405949004
36,244.47872448228807
37,244.83361109903413
38,244.23246773497695
39,244.236705163407
40,243.97844016715277
41,244.64495845428885
42,244.73821703767118
43,244.5477732201145
44,244.51622485853227
45,244.61666105087488
46,244.31303050420055
47,244.20967001719018
48,244.29155089495933
49,244.9351483906785
50,244.73742972596048
51,244.72048736990317
52,244.3574824503023
53,244.55940861114084
54,244.89555948335828
55,244.80647474315072
56,244.9007593442316
57,244.43310471626182
58,244.77962960021134
59,244.94330486140836
60,244.87227344251662
61,244.83216811924763
62,245.04190627842732
63,245.08698132658657
64,245.21719101161176
65,244.8030259223833
66,244.75860875795968
67,245.00908203125
68,245.1883251033417
69,244.8910751969847
70,245.1400120983385
71,245.25565482361677
72,245.4696404025979
73,245.7929068787457
74,245.53181524407373
75,245.20206378257438
76,245.82128120317853
77,245.82149670744593
78,245.4573064516668
79,244.82104993846318
80,245.28267224455533
81,245.93817167935305
82,245.71614484395064
83,245.75637169406843
84,246.21119660677974
85,245.87510217117938
86,245.8074504277477
87,246.1460671202777
88,246.0353618883107
89,245.53877333549605
90,245.92181944128586
91,246.11355599181292
92,246.1409257444617
93,246.7574302359803
94,246.17289382725545
95,245.97211370598777
96,245.9585528648063
97,246.50302048774614
98,246.57454662584277
99,246.20260858405123
100,246.25038347636183
101,246.84869476736407
102,246.82138237104022
103,246.54096044252998
104,246.84352233050623
105,246.7920178557095
106,246.67315222335188
107,246.65110419286444
108,246.64410258253957
109,246.96792765578175
110,247.01999369582083
111,247.03013447800728
112,246.73944204670113
113,246.9384798232823
114,247.28276822860923
115,247.05169075743788
116,246.9803865197587
117,246.94410404571113
118,247.1268231535611
119,246.608906241639
120,247.36408356967036
121,247.70475789945422
122,247.35890753759097
123,247.4308243006876
124,247.33075390123338
125,247.39390910945528
126,247.53235477813303
127,247.27742853034033
128,248.0960642357395
129,247.70950145982715
130,247.53219140457782
131,247.65587689125377
132,247.52066754902876
133,247.52453968622908
134,247.72680304540344
135,248.46248770935895
136,247.9016325232101
137,248.11266755404534
138,248.09771226856805
139,248.30582814673855
140,248.67338198309074
141,248.51470579382493
142,248.05737459365633
143,247.90968736622435
144,248.21754472288364
145,249.07988632411173
146,248.88016048065606
147,248.77688807657324
148,248.7973446780688
149,248.80456789617665
150,248.77346647079673
