year,rsdt
600,341.80498805552116
601,341.8049883688168
602,341.8049886674704
603,341.8049883374098
604,341.8049882216954
605,341.8049888714755
606,341.8049883112358
607,341.8049877998543
608,341.8049884998443
609,341.80498876795775
610,341.80498781343147
611,341.80498858044393
612,341.8049884845199
613,341.8049885291118
614,341.80498844726293
615,341.8049878746476
616,341.80498875706337
617,341.8049890927019
618,341.80498821529227
619,341.8049880024062
620,341.8049887755999
621,341.8049879517219
622,341.8049882773563
623,341.8049887514294
624,341.8049878787224
625,341.8049881829805
626,341.80498920451544
627,341.8049884210576
628,341.80498824084293
629,341.80498899106345
630,341.80498780194404
631,341.8049881431742
632,341.80498894555006
633,341.80498829862506
634,341.8049882536348
635,341.80498873512977
636,341.80498789049955
637,341.8049882668519
638,341.80498876775675
639,341.8049877299265
640,341.80498859201975
641,341.8049888825948
642,341.8049880413387
643,341.8049881983177
644,341.804989143062
645,341.8049880065842
646,341.80498831691926
647,341.80498866359324
648,341.80498788778135
649,341.80498820459576
650,341.804988578271
651,341.80498849227445
652,341.8049885736253
653,341.80498904281916
654,341.8049879914096
655,341.8049880203957
656,341.8049888554079
657,341.8049883016344
658,341.80498829801456
659,341.8049884618067
660,341.8049890230501
661,341.8049878207626
662,341.8049879556827
663,341.80498895448756
664,341.8049878739548
665,341.8049883470717
666,341.8049893920088
667,341.80498822197166
668,341.8049883306938
669,341.8049887808791
670,341.804988408211
671,341.8049884016272
672,341.8049888888113
673,341.80498860600596
674,341.804987688926
675,341.8049890928231
676,341.8049887213608
677,341.8049877538199
678,341.80498876611125
679,341.8049894784092
680,341.80498805318877
681,341.80498776900606
682,341.8049894779589
683,341.8049882226854
684,341.80498829188707
685,341.8049894994386
686,341.80498812120715
687,341.8049882172441
688,341.80498899057983
689,341.80498888042155
690,341.8049882938368
691,341.8049878674109
692,341.80498840737795
693,341.804989053788
694,341.8049882898207
695,341.80498834854717
696,341.8049887832138
697,341.8049888303647
698,341.8049880249932
699,341.80498823628784
700,341.8049887699765
701,341.8049880510205
702,341.804988372939
703,341.80498913030203
704,341.80498809761474
705,341.80498842608654
706,341.80498938127937
707,341.804988367422
708,341.80498818062756
709,341.8049890584657
710,341.8049882405522
711,341.8049885571822
712,341.804988913217
713,341.80498811489974
714,341.8049888510937
715,341.80498897178006
716,341.8049881285652
717,341.8049889131523
718,341.8049887896865
719,341.8049880383858
720,341.8049890116004
721,341.80498853626233
722,341.8049882717304
723,341.8049886016005
724,341.8049879440545
725,341.80498853211157
726,341.80498866871073
727,341.8049878890802
728,341.80498827915306
729,341.8049887902316
730,341.80498827875533
731,341.8049885749528
732,341.804988520064
733,341.80498844187724
734,341.8049887121283
735,341.8049885902581
736,341.8049881124884
737,341.8049881713228
738,341.80498903197775
739,341.80498815693454
740,341.80498862869126
741,341.80498851375
742,341.80498830476853
743,341.8049884825389
744,341.80498910909455
745,341.8049879345712
746,341.8049886657862
747,341.8049889679604
748,341.80498771141663
749,341.80498852310575
750,341.8049889996655
751,341.80498837290986
752,341.80498877188955
753,341.8049891472832
754,341.8049882169056
755,341.804988573451
756,341.80498834655293
757,341.8049883726726
758,341.80498895878696
759,341.80498876205274
760,341.8049881024988
761,341.804988595884
762,341.80498946259036
763,341.80498870402823
764,341.80498829488664
765,341.80498877934605
766,341.8049891182547
767,341.80498777856934
768,341.8049882460984
769,341.8049884578301
770,341.8049883563418
771,341.8049885697771
772,341.80498832555566
773,341.8049879988652
774,341.80498877167025
775,341.80498848574166
776,341.80498857847834
777,341.80498795477905
778,341.8049881510798
779,341.80498881557565
780,341.8049879543984
781,341.8049885816491
782,341.8049891376905
783,341.8049880733981
784,341.8049881493668
785,341.8049889402165
786,341.80498814584155
787,341.80498891742775
788,341.804988046301
789,341.8049881715581
790,341.8049889008987
791,341.8049880539444
792,341.8049887932165
793,341.8049892828193
794,341.8049881053596
795,341.8049887626917
796,341.8049895069445
797,341.80498826369245
798,341.8049882587393
799,341.80498908858544
800,341.8049886030859
801,341.8049881950569
802,341.8049891676597
803,341.80498836382753
804,341.8049878415957
805,341.80498910354305
806,341.80498866412034
807,341.8049883049543
808,341.80498889163806
809,341.80498867830573
810,341.8049886223079
811,341.80498840484466
812,341.8049880925358
813,341.8049886161979
814,341.80498877050763
815,341.80498876822804
816,341.80498847163705
817,341.8049888092544
818,341.80498844257977
819,341.8049889039313
820,341.80498861411337
821,341.80498784876215
822,341.804988363096
823,341.8049890305663
824,341.8049883973785
825,341.804988486439
826,341.804988930992
827,341.8049883011058
828,341.80498879785404
829,341.8049885720057
830,341.80498861115797
831,341.80498924632
832,341.8049884517
833,341.8049882718509
834,341.80498932325446
835,341.8049888197872
836,341.80498806966625
837,341.80498858898045
838,341.8049888474967
839,341.8049881477203
840,341.8049883651569
841,341.80498880334466
842,341.80498868394443
843,341.80498846696054
844,341.80498800915734
845,341.80498893809937
846,341.804988219949
847,341.80498786972265
848,341.80498855211886
849,341.80498914181584
850,341.8049885052507
851,341.8049883486102
852,341.80498905601314
853,341.80498860165426
854,341.804987711211
855,341.8049889919482
856,341.8049882313525
857,341.8049886804276
858,341.8049887643577
859,341.80498740859076
860,341.8049890384998
861,341.8049893958511
862,341.8049878462141
863,341.80498825705905
864,341.8049891566159
865,341.80498829884783
866,341.80498789492395
867,341.804988860955
868,341.8049883628174
869,341.80498849626383
870,341.80498929502306
871,341.8049884279712
872,341.8049880066665
873,341.8049887212005
874,341.80498911843046
875,341.8049880279189
876,341.80498856644357
877,341.8049884269205
878,341.8049889644709
879,341.8049884467239
880,341.80498827044704
881,341.8049885644391
882,341.80498854618065
883,341.80498835359674
884,341.80498839606537
885,341.80498892311124
886,341.8049884118393
887,341.80498806016766
888,341.8049883752371
889,341.8049890186553
890,341.80498805990567
891,341.8049883212801
892,341.80498880986147
893,341.8049882715198
894,341.8049882916634
895,341.8049884058399
896,341.80498858043836
897,341.80498905644424
898,341.8049875129644
899,341.8049881523754
900,341.8049890651736
901,341.8049879170849
902,341.8049883383022
903,341.80498934755303
904,341.80498822023463
905,341.80498822787376
906,341.80498885533314
907,341.8049882605898
908,341.8049889570719
909,341.8049882597466
910,341.8049892242922
911,341.80498866835336
912,341.8049884463504
913,341.80498893289194
914,341.8049881873915
915,341.8049881371778
916,341.8049884820099
917,341.804988672427
918,341.8049881517694
919,341.8049883272172
920,341.8049884585204
921,341.80498858851445
922,341.80498858392554
923,341.8049883307251
924,341.8049885454273
925,341.80498908564323
926,341.8049883584156
927,341.80498821069307
928,341.80498851381424
929,341.8049885541075
930,341.804988221423
931,341.8049885821094
932,341.8049887361364
933,341.8049882246806
934,341.8049885776248
935,341.8049890589012
936,341.8049883205336
937,341.8049880369255
938,341.8049886885092
939,341.8049883021778
940,341.8049882673924
941,341.8049882530861
942,341.8049887748362
943,341.8049884184025
944,341.80498785613906
945,341.8049894749072
946,341.8049888406748
947,341.80498792831554
948,341.80498861488957
949,341.8049891863566
950,341.80498800649946
951,341.804988110957
952,341.80498923912006
953,341.80498822907174
954,341.8049880681669
955,341.8049886755355
956,341.80498868560846
957,341.80498834292
