year,rsdt
1850,340.38758768645624
1851,340.377169628504
1852,340.3755302759162
1853,340.356110884732
1854,340.329625053256
1855,340.31303617882577
1856,340.308351818659
1857,340.3200032575455
1858,340.3526688913948
1859,340.3795457532887
1860,340.40024253210777
1861,340.39616874673607
1862,340.3726642009185
1863,340.35867777149053
1864,340.34525154668285
1865,340.334156120178
1866,340.3287759326511
1867,340.32035908615023
1868,340.3390176262843
1869,340.373246870821
1870,340.3754645497764
1871,340.3960065953661
1872,340.38549545649875
1873,340.36733844025986
1874,340.351084270083
1875,340.3210344673551
1876,340.307203896577
1877,340.29839177634517
1878,340.2871578323814
1879,340.2896978492786
1880,340.3166305244802
1881,340.3540730246041
1882,340.3457073014616
1883,340.3405123571644
1884,340.38456953079367
1885,340.35719620298755
1886,340.32510158910145
1887,340.30565487932034
1888,340.2980453305791
1889,340.2954778874795
1890,340.30222733309915
1891,340.3513964202152
1892,340.3915449681183
1893,340.4231921656268
1894,340.46193297093174
1895,340.4255039418533
1896,340.3764924978774
1897,340.3437156484277
1898,340.32949511615357
1899,340.31163900556425
1900,340.30116483865817
1901,340.28371669198737
1902,340.2878432565199
1903,340.3236075792706
1904,340.3878397506352
1905,340.3584897243813
1906,340.4057451517262
1907,340.3803551340202
1908,340.3965808099879
1909,340.36363972273904
1910,340.34015630927837
1911,340.3050268348145
1912,340.2916288028373
1913,340.2947153037638
1914,340.3216027470314
1915,340.39837652771536
1916,340.46005116241395
1917,340.5007535779905
1918,340.50833640624984
1919,340.44469792001934
1920,340.384796721066
1921,340.3478336747093
1922,340.3137561197216
1923,340.3065645453989
1924,340.3214588662633
1925,340.36092551804035
1926,340.41656934885066
1927,340.4629098267356
1928,340.4325771261885
1929,340.4162771540052
1930,340.41809415933164
1931,340.3748022547586
1932,340.343262700124
1933,340.3295173359189
1934,340.3447813511462
1935,340.39571652699976
1936,340.50746443356036
1937,340.51378197265535
1938,340.4927496460195
1939,340.48848550951357
1940,340.4507342880702
1941,340.42045824876766
1942,340.38410061305797
1943,340.3479614833662
1944,340.35875529815485
1945,340.42715992908575
1946,340.4589310535643
1947,340.546165791734
1948,340.57790009075984
1949,340.5475311393943
1950,340.48357006365956
1951,340.397620351356
1952,340.3939245915314
1953,340.36890569040355
1954,340.36912918261385
1955,340.4221703800786
1956,340.537069516032
1957,340.64617839869356
1958,340.6588723726004
1959,340.59745741873644
1960,340.55619610512167
1961,340.4650844628701
1962,340.39944707491526
1963,340.3774725673312
1964,340.3671353601006
1965,340.3728868591649
1966,340.4222067245402
1967,340.48305119785346
1968,340.51590629543045
1969,340.5211301158353
1970,340.5249850564407
1971,340.4700305086078
1972,340.46609954608226
1973,340.41098992568817
1974,340.3837357588665
1975,340.3845344299509
1976,340.3753808777984
1977,340.4343982664652
1978,340.52175061918314
1979,340.5977327754005
1980,340.5817528978618
1981,340.5878895929198
1982,340.5031407529581
1983,340.500428233707
1984,340.40047057612384
1985,340.36868018554094
1986,340.3729602506058
1987,340.39402922013375
1988,340.4810135025494
1989,340.59965783170037
1990,340.57760637571056
1991,340.5723625638067
1992,340.534213347721
1993,340.43975031651775
1994,340.3834056101897
1995,340.3724913063053
1996,340.34882138168587
1997,340.38087505703135
1998,340.4715227523267
1999,340.53767615967075
2000,340.5877774086182
2001,340.5668177910597
2002,340.57691133949504
2003,340.45734817785024
2004,340.4059383960609
2005,340.35412350719355
2006,340.34270536938254
2007,340.3204615647011
2008,340.3158201842219
2009,340.31577815339665
2010,340.35870440370553
2011,340.4251907385226
2012,340.452800446725
2013,340.4686939726958
2014,340.4874586825459
