year,rsut
463,102.73453040649123
464,102.70425169771715
465,102.64488874411981
466,102.75513821307155
467,102.34575100315675
468,102.76708894534998
469,103.1050773096868
470,103.18124402724645
471,103.29433644113548
472,103.14621447403935
473,103.07545759699335
474,103.28207003039084
475,102.83773221139734
476,103.3488754874453
477,103.10132865073567
478,102.82177028983585
479,103.1518472188476
480,103.12304509251436
481,103.10198230855902
482,103.10697613310461
483,103.27444407777463
484,103.10216611305172
485,102.76990720362211
486,103.52509144465964
487,103.16331889201689
488,103.36185306646306
489,103.17412960657279
490,103.19753117417896
491,103.02603402392633
492,102.71646702706131
493,103.15738596310482
494,103.07846972220138
495,103.02253952586366
496,103.07829358465229
497,103.19280181274523
498,103.3619203187057
499,103.4440012799193
500,103.29073570448375
501,103.1541228089819
502,103.05535660394476
503,103.45363424451077
504,102.81963964168003
505,102.90572240355229
506,102.94421175551086
507,103.1349434230217
508,103.32098733318723
509,103.37926990737357
510,102.9838208979644
511,102.88361635701357
512,103.36884081673917
513,103.0923512143
514,103.18393888347828
515,103.11549714685475
516,103.25806182356193
517,103.09525579330553
518,103.30242754903084
519,103.07748911096131
520,102.8874817881792
521,103.06190535786708
522,103.29147167464467
523,103.35098801860433
524,103.08984491619535
525,102.9705831551436
526,103.3971014561283
527,103.15161875287265
528,103.20930905023452
529,102.97326001179007
530,102.97413491337483
531,103.32864380398112
532,102.92872510310104
533,102.83917272587385
534,102.77434692746588
535,102.73723234129666
536,102.91726606746928
537,103.01795829114828
538,102.94887449713917
539,103.01772962913515
540,103.28187714123654
541,103.24648338183873
542,102.89618913616494
543,103.10179964500468
544,102.6740365461373
545,102.84713589773011
546,103.15236030444333
547,103.07630618173658
548,102.89338525598738
549,102.5788251493359
550,103.20922834513784
551,103.03640170767083
552,103.06760207251119
553,102.89001621994385
554,102.83542225831695
555,103.12048058386992
556,103.0684205518405
557,102.87013779121173
558,103.13752232510792
559,103.31642386841554
560,102.83969435412757
561,103.12271620494853
562,102.75750264654488
563,103.01819478008528
564,102.81345703971769
565,102.6268152886341
566,102.91388227467424
567,102.93817562968631
568,102.77315518671627
569,102.88792507702118
570,102.93066983842475
571,103.00797880736545
572,103.11669567057241
573,102.97258326966211
574,102.8563997301003
575,103.1693356580981
576,103.09239447019999
577,102.92343278483546
578,102.85195354670438
579,102.95793542506621
580,103.09936861881738
581,103.21839176174153
582,103.08251109451336
583,102.72268909829722
584,102.82148739418243
585,102.9263960324651
586,102.99313439491411
587,103.14389007300332
588,103.20435400677962
589,102.89345687470912
590,102.82606737776828
591,102.68214220358657
592,102.91347089437129
593,103.02959389530446
594,102.85767588973374
595,102.58680447012495
596,102.70143295217282
597,102.78501383302813
598,102.65885016356496
599,102.74297734836858
600,103.05834323553464
601,102.96672052111732
602,102.94534168833749
603,102.80357559537228
604,103.00406608572487
605,103.05269471968356
606,102.83581811184936
607,102.64007094397566
608,102.94372180170583
609,102.87314663282432
610,102.62832148956402
611,102.72412240884489
612,102.73807070365412
613,103.04112816455314
614,102.66806531006537
