year,rlut
1850,239.1231040641053
1851,239.03885079997855
1852,238.90216382170377
1853,239.27368122257596
1854,239.28656469893778
1855,239.27898864746092
1856,239.0923091104586
1857,239.0986976937072
1858,239.03932252648755
1859,239.29157877882858
1860,239.13654643019586
1861,238.99324855020598
1862,238.85004560914757
1863,239.24251391267126
1864,239.22725090131368
1865,239.11172723639498
1866,239.3643051774534
1867,239.1113555072105
1868,239.0084200088292
1869,239.06229574125106
1870,239.09696901922354
1871,239.00230725432095
1872,239.20983552279534
1873,238.96982455318917
1874,239.16584899066245
1875,239.20647541202908
1876,238.96890091569455
1877,239.22500388785585
1878,239.30179284500744
1879,239.14470294273065
1880,239.0984622903066
1881,239.11040870980045
1882,239.13434414798266
1883,239.0945661570928
1884,239.09060610418447
1885,239.12491254414599
1886,238.8790194994783
1887,239.14727862632438
1888,238.93991970950609
1889,238.97794925219392
1890,239.0639072784006
1891,239.08008301617346
1892,239.20484782179742
1893,239.12772212616386
1894,239.18081435112103
1895,239.36798129147041
1896,239.3343997903066
1897,238.9822845458984
1898,239.19773078813944
1899,239.19142543844978
1900,239.18945805797838
1901,238.9469250404671
1902,239.14543168577427
1903,239.1498024300353
1904,239.37448467097872
1905,238.90417108405126
1906,238.9866336770253
1907,238.95745749277611
1908,238.87911840987533
1909,238.88257521537884
1910,238.957985739512
1911,238.9843481612532
1912,239.21138330747004
1913,239.02159887862533
1914,239.0323886401033
1915,238.99433882203823
1916,239.04342601201301
1917,239.077601059169
1918,239.00407083589738
1919,239.10426334746896
1920,239.242700404337
1921,238.99305353034038
1922,238.82567105227955
1923,239.1806750153842
1924,239.1691282507491
1925,238.9856749234134
1926,239.08961917406893
1927,238.70853856752996
1928,238.83863487766212
1929,238.81505394504495
1930,239.03697534848567
1931,239.20871226689584
1932,238.60420135079997
1933,239.043947862599
1934,239.28309146410797
1935,238.90597153755084
1936,239.06312318566725
1937,239.18173823944508
1938,238.90652332044627
1939,238.93528672309768
1940,238.67272903233356
1941,238.8548471111141
1942,239.32576360833156
1943,239.0268506193814
1944,239.17752844405499
1945,239.08076042279805
1946,238.9465770982716
1947,238.9792503879495
1948,239.20510972950555
1949,238.93623515089897
1950,239.1383127708958
1951,238.92487337295324
1952,238.78043367568762
1953,238.79882394450985
1954,239.0437838619702
1955,239.14007727217998
1956,239.15531193981428
1957,238.97076671025525
1958,238.86646001110338
1959,239.01901759317477
1960,238.93727011484643
1961,238.99162116899882
1962,238.8041735505404
1963,239.13574431954996
1964,238.9026484659273
1965,239.0265755431293
1966,238.97787960522794
1967,238.76898001056824
1968,239.1946022765277
1969,239.08296926838077
1970,239.04999908029217
1971,238.87416264782212
1972,239.0588243458369
1973,239.18555515237048
1974,238.94336886471265
1975,239.1072432008508
1976,239.0704386671928
1977,239.2358320680383
1978,239.25513878391212
1979,239.07818085134846
1980,238.92467688991601
1981,238.99831413373556
1982,238.935826257157
1983,239.19493905681452
1984,239.24881265718642
1985,239.1160971863629
1986,239.39490732689424
1987,238.95158758294093
1988,239.30408521678345
1989,239.0090392230308
1990,239.172724182965
1991,239.18130162905337
1992,239.1197046985365
1993,238.96631340131364
1994,239.14812576084918
1995,239.09960243538634
1996,239.20813138778894
