year,rsdt
1850,340.20854141026325
1851,340.20851465512624
1852,340.18561183981694
1853,340.2085214275203
1854,340.2085036186322
1855,340.20849601014015
1856,340.1856390966128
1857,340.20851306654004
1858,340.20853823309074
1859,340.20852452108306
1860,340.185650467546
1861,340.20850662858516
1862,340.2085526975867
1863,340.20853296567316
1864,340.1856034788367
1865,340.20855554032
1866,340.20853212957513
1867,340.20855227953757
1868,340.1856175252836
1869,340.2085592191513
1870,340.2085271965967
1871,340.2085801216021
1872,340.1856161039169
1873,340.208574185306
1874,340.20851365180863
1875,340.2085170798105
1876,340.1856136792327
1877,340.20854684490047
1878,340.2085409086044
1879,340.2085103074165
1880,340.1855909373662
1881,340.2085444202162
1882,340.2085696703766
1883,340.20852192917914
1884,340.1856049002033
1885,340.2085352231378
1886,340.2085874792648
1887,340.20856055690814
1888,340.18560891347386
1889,340.20853405260056
1890,340.2085226816673
1891,340.2085708409139
1892,340.185583412484
1893,340.20854784821813
1894,340.2085377314319
1895,340.2085798707727
1896,340.18557747618786
1897,340.2085146551263
1898,340.2085108090753
1899,340.20854249719065
1900,340.2084979331657
1901,340.2085465104612
1902,340.20850487277926
1903,340.2085432496789
1904,340.18559444897795
1905,340.20855069095137
1906,340.20851691259094
1907,340.2085786166256
1908,340.1856049002033
1909,340.20850604331656
1910,340.20856457017874
1911,340.2085144879066
1912,340.18558098779965
1913,340.2085574633454
1914,340.20853413621035
1915,340.2085316279162
1916,340.1856380096853
1917,340.20853915279855
1918,340.2085187520066
1919,340.20851724703016
1920,340.18557304486836
1921,340.20850378585186
1922,340.20853029015944
1923,340.20853823309074
1924,340.18559561951525
1925,340.2085010267283
1926,340.20849341823623
1927,340.20854784821813
1928,340.1856125086954
1929,340.20848848525793
1930,340.20854241358086
1931,340.20853957084756
1932,340.1855774761879
1933,340.2085639013003
1934,340.20848380310895
1935,340.20854684490047
1936,340.18560205746996
1937,340.20851858478704
1938,340.2085574633454
1939,340.2084581348994
1940,340.1855828272154
1941,340.20851967171444
1942,340.20853706255355
1943,340.20853814948094
1944,340.18561033484053
1945,340.20853338372217
1946,340.2085080499519
1947,340.2085103910263
1948,340.18562137133455
1949,340.208545339924
1950,340.20855629280817
1951,340.20854149387304
1952,340.18557580399187
1953,340.2085175814694
1954,340.2085393200182
1955,340.20853204596534
1956,340.18560623796014
1957,340.20851641093213
1958,340.20851047463606
1959,340.20855579114937
1960,340.1855830780447
1961,340.2085593863709
1962,340.20854692851026
1963,340.20850169560674
1964,340.1856222074325
1965,340.2085192536654
1966,340.2085298721104
1967,340.20852610966926
1968,340.18558015170163
1969,340.2085097221478
1970,340.2085350559182
1971,340.2085574633454
1972,340.1856015558112
1973,340.208556376418
1974,340.2085287015732
1975,340.2085292868418
1976,340.18559729171125
1977,340.2085487679259
1978,340.2085196717145
1979,340.2085409922142
1980,340.1856019738602
1981,340.208550022073
1982,340.2085443366064
1983,340.20851641093213
1984,340.1855784795055
1985,340.20853965445735
1986,340.2085578813945
1987,340.20853848392017
