year,rlut
2015,237.6280213242307
2016,237.93216904413075
2017,237.96197520432133
2018,237.43120477343587
2019,237.6886640494314
2020,237.90381489036847
2021,237.80912920494475
2022,237.736437690317
2023,237.66410662166936
2024,237.97609760753272
2025,237.69156737546493
2026,237.80298310323633
2027,237.6111530244093
2028,237.4934959616626
2029,237.5242522473317
2030,237.5953849451882
2031,237.8636837271437
2032,238.04064248135765
2033,237.70715387436474
2034,237.7415855357564
2035,237.6847564184045
2036,237.46534126299656
2037,237.4442349504682
2038,237.8999716217391
2039,237.2970360435108
2040,237.13469243155407
2041,237.20917474357165
2042,237.62797335657183
2043,237.62046192405955
2044,237.56839718410725
2045,237.6616729920755
2046,237.39941096997924
2047,237.534114270025
2048,237.5850243124235
2049,237.83780062399782
2050,237.37759769660582
2051,237.90949010568752
2052,237.32847142076184
2053,237.4651551425617
2054,237.38444495142414
2055,237.40519979243876
2056,237.42374923179622
2057,237.59839755339044
2058,237.66852762697746
2059,237.68328412904103
2060,237.42571824252695
2061,237.1525786497794
2062,237.51661441172266
2063,237.29003933625265
2064,237.3355734371863
2065,237.49959095207265
2066,237.41179069789712
2067,237.3798740112702
2068,237.53803167611736
2069,237.51081484280667
2070,237.2690938920581
2071,237.2337539725014
2072,237.24836627706574
2073,237.5094394225798
2074,237.42838338770804
2075,237.25036144157153
2076,237.03963222612936
2077,237.32437055549727
2078,237.43879268318796
2079,237.38688248081726
2080,237.47525819713437
2081,237.46377702548227
2082,237.08560710777593
2083,237.39001100392096
2084,237.3331173065651
2085,237.5209456942478
2086,237.30920320499447
2087,237.40436013665317
2088,237.35497723854613
2089,237.5938742534852
2090,237.3150184903189
2091,237.69374424697844
2092,237.19915910639935
2093,237.69673481840348
2094,237.63576901841037
2095,237.35201771759927
2096,237.45403040287272
2097,237.32275544389051
2098,237.68058765675647
2099,237.62965465383613
