year,rsdt
6000,340.18705059730837
6001,340.18705059730837
6002,340.18705059730837
6003,340.18705059730837
6004,340.18705059730837
6005,340.18705059730837
6006,340.18705059730837
6007,340.18705059730837
6008,340.18705059730837
6009,340.18705059730837
6010,340.18705059730837
6011,340.18705059730837
6012,340.18705059730837
6013,340.18705059730837
6014,340.18705059730837
6015,340.18705059730837
6016,340.18705059730837
6017,340.18705059730837
6018,340.18705059730837
6019,340.18705059730837
6020,340.18705059730837
6021,340.18705059730837
6022,340.18705059730837
6023,340.18705059730837
6024,340.18705059730837
6025,340.18705059730837
6026,340.18705059730837
6027,340.18705059730837
6028,340.18705059730837
6029,340.18705059730837
6030,340.18705059730837
6031,340.18705059730837
6032,340.18705059730837
6033,340.18705059730837
6034,340.18705059730837
6035,340.18705059730837
6036,340.18705059730837
6037,340.18705059730837
6038,340.18705059730837
6039,340.18705059730837
6040,340.18705059730837
6041,340.18705059730837
6042,340.18705059730837
6043,340.18705059730837
6044,340.18705059730837
6045,340.18705059730837
6046,340.18705059730837
6047,340.18705059730837
6048,340.18705059730837
6049,340.18705059730837
6050,340.18705059730837
6051,340.18705059730837
6052,340.18705059730837
6053,340.18705059730837
6054,340.18705059730837
6055,340.18705059730837
6056,340.18705059730837
6057,340.18705059730837
6058,340.18705059730837
6059,340.18705059730837
6060,340.18705059730837
6061,340.18705059730837
6062,340.18705059730837
6063,340.18705059730837
6064,340.18705059730837
6065,340.18705059730837
6066,340.18705059730837
6067,340.18705059730837
6068,340.18705059730837
6069,340.18705059730837
6070,340.18705059730837
6071,340.18705059730837
6072,340.18705059730837
6073,340.18705059730837
6074,340.18705059730837
6075,340.18705059730837
6076,340.18705059730837
6077,340.18705059730837
6078,340.18705059730837
6079,340.18705059730837
6080,340.18705059730837
6081,340.18705059730837
6082,340.18705059730837
6083,340.18705059730837
6084,340.18705059730837
6085,340.18705059730837
6086,340.18705059730837
6087,340.18705059730837
6088,340.18705059730837
6089,340.18705059730837
6090,340.18705059730837
6091,340.18705059730837
6092,340.18705059730837
6093,340.18705059730837
6094,340.18705059730837
6095,340.18705059730837
6096,340.18705059730837
6097,340.18705059730837
6098,340.18705059730837
6099,340.18705059730837
6100,340.18705059730837
6101,340.18705059730837
6102,340.18705059730837
6103,340.18705059730837
6104,340.18705059730837
6105,340.18705059730837
6106,340.18705059730837
6107,340.18705059730837
6108,340.18705059730837
6109,340.18705059730837
6110,340.18705059730837
6111,340.18705059730837
6112,340.18705059730837
6113,340.18705059730837
6114,340.18705059730837
6115,340.18705059730837
6116,340.18705059730837
6117,340.18705059730837
6118,340.18705059730837
6119,340.18705059730837
6120,340.18705059730837
6121,340.18705059730837
6122,340.18705059730837
6123,340.18705059730837
6124,340.18705059730837
6125,340.18705059730837
6126,340.18705059730837
6127,340.18705059730837
6128,340.18705059730837
6129,340.18705059730837
6130,340.18705059730837
6131,340.18705059730837
6132,340.18705059730837
6133,340.18705059730837
6134,340.18705059730837
6135,340.18705059730837
6136,340.18705059730837
6137,340.18705059730837
6138,340.18705059730837
6139,340.18705059730837
6140,340.18705059730837
6141,340.18705059730837
6142,340.18705059730837
6143,340.18705059730837
6144,340.18705059730837
6145,340.18705059730837
6146,340.18705059730837
6147,340.18705059730837
6148,340.18705059730837
6149,340.18705059730837
6150,340.18705059730837
6151,340.18705059730837
6152,340.18705059730837
6153,340.18705059730837
6154,340.18705059730837
6155,340.18705059730837
6156,340.18705059730837
6157,340.18705059730837
6158,340.18705059730837
6159,340.18705059730837
6160,340.18705059730837
6161,340.18705059730837
6162,340.18705059730837
6163,340.18705059730837
6164,340.18705059730837
6165,340.18705059730837
6166,340.18705059730837
6167,340.18705059730837
6168,340.18705059730837
6169,340.18705059730837
6170,340.18705059730837
6171,340.18705059730837
6172,340.18705059730837
6173,340.18705059730837
6174,340.18705059730837
6175,340.18705059730837
6176,340.18705059730837
6177,340.18705059730837
6178,340.18705059730837
6179,340.18705059730837
6180,340.18705059730837
6181,340.18705059730837
6182,340.18705059730837
6183,340.18705059730837
6184,340.18705059730837
6185,340.18705059730837
6186,340.18705059730837
6187,340.18705059730837
6188,340.18705059730837
6189,340.18705059730837
