year,rsdt
1850,340.4370274056298
1851,340.4369283349825
1852,340.44982898009766
1853,340.43460405870576
1854,340.43520545383694
1855,340.43768035217823
1856,340.4464830433024
1857,340.44062749320994
1858,340.436248148846
1859,340.4362422235022
1860,340.4500384406733
1861,340.437897953843
1862,340.43822247661876
1863,340.44040152554555
1864,340.4461254084368
1865,340.43761695716535
1866,340.43450126609065
1867,340.4346860496113
1868,340.4505026791577
1869,340.4375438415382
1870,340.43677679288555
1871,340.43945959838777
1872,340.4464280286675
1873,340.4399219209555
1874,340.4378061077727
1875,340.43600776005843
1876,340.44984492233715
1877,340.43486292516957
1878,340.4352424758746
1879,340.43909662392946
1880,340.4469009463123
1881,340.43988313370573
1882,340.43623053782625
1883,340.4359116851351
1884,340.45011661221656
1885,340.4378789957849
1886,340.43799802581253
1887,340.43992602161785
1888,340.4457566797503
1889,340.43680832497864
1890,340.4340648635297
1891,340.43569677474636
1892,340.4496238064288
1893,340.43826810865636
1894,340.43689441737286
1895,340.44006335474694
1896,340.4476960819407
1897,340.4393599659991
1898,340.4375958294719
1899,340.4360122082304
1900,340.4384200989148
1901,340.4350973956422
1902,340.4346787198157
1903,340.4393853984877
1904,340.44748883818625
1905,340.43888008457617
1906,340.43661368659315
1907,340.4357828911017
1908,340.4493472477073
1909,340.43793280203147
1910,340.43813341139133
1911,340.43998908703895
1912,340.4456639402553
1913,340.43677885413007
1914,340.43442932932277
1915,340.4362963889938
1916,340.4487962580776
1917,340.43685600029545
1918,340.43668686516736
1919,340.4393789671288
1920,340.4475951561959
1921,340.44010147404526
1922,340.43686743615046
1923,340.4370080870912
1924,340.4463173630178
1925,340.43479871523516
1926,340.4354133173768
1927,340.439498125898
1928,340.44797006064766
1929,340.4388860194267
1930,340.43637601094196
1931,340.43697059632575
1932,340.4485974529619
1933,340.43745039689856
1934,340.4371618549494
1935,340.4388341191686
1936,340.4452003274636
1937,340.4364096019345
1938,340.4354764408065
1939,340.43697961299296
1940,340.4494521698637
1941,340.436403095822
1942,340.4369643067927
1943,340.4397302819922
1944,340.44706021579856
1945,340.4401910718189
1946,340.4367446001655
1947,340.43663134665354
1948,340.446679549308
1949,340.43355976015636
1950,340.435829717223
1951,340.43950796294337
1952,340.44667463215654
1953,340.4392481664311
1954,340.435658944653
1955,340.4379573115735
1956,340.4491951440528
1957,340.43745017833254
1958,340.4377916098922
1959,340.43867757188264
1960,340.44432141561566
1961,340.43644064600943
1962,340.4353675196599
1963,340.43751103738293
1964,340.449011513733
1965,340.4359116038802
1966,340.4367127327955
1967,340.43999982298544
1968,340.4467874845873
1969,340.43947566300153
1970,340.436981373025
1971,340.43550449587315
1972,340.44715178581265
1973,340.4337951348821
1974,340.43661608472286
1975,340.44098995182696
1976,340.44592695474813
1977,340.4389648935374
1978,340.4361347423975
1979,340.4368982691812
1980,340.44963726570444
1981,340.4361946108583
1982,340.43714820839716
1983,340.4391636140631
1984,340.44321010024066
1985,340.43729954980256
1986,340.4357038998264
1987,340.4375319952545
1988,340.4488864542734
1989,340.4356048780864
1990,340.43699909907207
1991,340.4409270105309
1992,340.44671901756317
1993,340.43955415427894
1994,340.4369844027182
1995,340.43495349031014
1996,340.4460154030906
1997,340.43356589687033
1998,340.4360280664466
1999,340.44125504032735
2000,340.4460294113436
2001,340.4382535458911
2002,340.4378589755535
2003,340.43655379846155
2004,340.44985005414173
2005,340.4362861809947
2006,340.4360024070311
2007,340.43947274708745
2008,340.44287400278284
2009,340.43719578104657
2010,340.43769145390934
2011,340.4368531253033
2012,340.4486580650907
2013,340.43486097602346
2014,340.43586918672446
