year,rsdt
2015,340.2793625086954
2016,340.2096703934343
2017,340.19054975117723
2018,340.1820075048159
2019,340.1812392143354
2020,340.1915848405394
2021,340.2614435065283
2022,340.33809872979987
2023,340.3820878538367
2024,340.39902301945096
2025,340.35662390303946
2026,340.3068342653039
2027,340.26082236930114
2028,340.23896091408926
2029,340.2071576680222
2030,340.1893485291364
2031,340.17206178430007
2032,340.1763329910905
2033,340.2179851375214
2034,340.2920951111676
2035,340.3001958141588
2036,340.33474522420806
2037,340.2992104726295
2038,340.29808884712116
2039,340.25285452228707
2040,340.20679388176904
2041,340.1681812861194
2042,340.1575631755672
2043,340.1626926369863
2044,340.18705887467894
2045,340.25618595489084
2046,340.3036403708262
2047,340.3564588572881
2048,340.36244690777505
2049,340.3165649414063
2050,340.25307182416526
2051,340.22004076813994
2052,340.18886860886664
2053,340.1671643400845
2054,340.1759548239512
2055,340.2165513966182
2056,340.264746511799
2057,340.26821406116227
2058,340.27572222147904
2059,340.2819156176423
2060,340.2409997391374
2061,340.2046609120826
2062,340.1762994635595
2063,340.1658984876659
2064,340.16239640745397
2065,340.1750191466449
2066,340.22929227646085
2067,340.27860742856376
2068,340.30630710549553
2069,340.29556809516805
2070,340.2649165741385
2071,340.2213265196918
2072,340.2008350111033
2073,340.18458143260386
2074,340.161771424176
2075,340.15247326158493
2076,340.1432797784675
2077,340.1556304513591
2078,340.189834385702
2079,340.2288039952108
2080,340.2543958690068
2081,340.2557745110498
2082,340.255340074513
2083,340.22793729599204
2084,340.21363926717675
2085,340.172521220168
2086,340.1494294467038
2087,340.1475880244007
2088,340.15094663019045
2089,340.18320086753533
2090,340.2373052727686
2091,340.2752936376284
2092,340.3271016996201
2093,340.30578889193595
2094,340.263471462302
2095,340.2284803416631
2096,340.18895589750105
2097,340.17522332178396
2098,340.1627232381743
2099,340.1817286661227
