year,rlut
2015,237.46153025169892
2016,237.6538253157106
2017,238.04810519283765
2018,237.40249746662295
2019,237.550092556052
2020,237.86906943125268
2021,237.52048590673158
2022,237.78479543189482
2023,237.4053632762334
2024,237.926764166845
2025,237.6588290279859
2026,237.8086748097041
2027,237.53682510166954
2028,237.78062915540724
2029,237.75336303710935
2030,237.58345617006904
2031,237.2839349616064
2032,237.43663681239298
2033,237.4721354445366
2034,237.5773682894772
2035,237.5582623625455
2036,237.2794004257411
2037,237.69926937573575
2038,237.62901878879495
2039,237.72963244294468
2040,237.49494925721052
2041,237.26079477806616
2042,237.36047325656838
2043,237.2957986910049
2044,237.43574047349904
2045,237.4342358732877
2046,237.72724241491863
2047,237.43559260956226
2048,237.27132568359377
2049,237.6312477007304
2050,237.32948064934718
2051,237.47798231987102
2052,237.4698062426423
2053,237.5502931777745
2054,237.05588922369967
2055,237.2663534086044
2056,237.3681154433995
2057,237.68357832399136
2058,237.30492432476723
2059,237.40174936790984
2060,237.4567812984937
2061,237.42726653634682
2062,237.51164508976348
2063,237.45310648042863
2064,237.33101831723567
2065,237.31861639153468
2066,237.23692062586957
2067,237.5221481532266
2068,237.50630672925135
2069,237.41309918965382
2070,237.561841029337
2071,237.5325740866465
2072,237.2156352840058
2073,237.11807840425672
2074,237.47569575897634
2075,237.52892690162136
2076,237.72248589502618
2077,237.1058133896083
2078,237.3199977927012
2079,237.071313685587
2080,237.56470031738277
2081,237.6500289707968
2082,237.48300434269314
2083,237.6153561944831
2084,237.4267587740127
2085,237.66561379628638
2086,237.60958586392337
2087,237.78265543898493
2088,237.6118163226402
2089,237.42501387922732
2090,237.75499589475865
2091,237.65080758708797
2092,237.70384897728488
2093,237.2606097495719
2094,237.20028226669518
2095,237.53416258929525
2096,237.25644823884312
2097,237.52938830231966
2098,237.54005122772637
2099,237.66961155721583
2100,237.26111801356484
