year,rsdt
1850,340.2532144624893
1851,340.24369774387304
1852,340.2547289704623
1853,340.22060003411275
1854,340.1935556072078
1855,340.1794490448416
1856,340.18367526955797
1857,340.1897241879816
1858,340.2179909065978
1859,340.24601331736943
1860,340.280734545564
1861,340.2635778139715
1862,340.24071605107554
1863,340.2285741518621
1864,340.2201479559076
1865,340.2012544814854
1866,340.19235095716505
1867,340.1840101268194
1868,340.2189208984375
1869,340.24032718188147
1870,340.24225681252676
1871,340.2659303430009
1872,340.26124593656357
1873,340.2367018608197
1874,340.2186547684343
1875,340.1856715372164
1876,340.18609777999245
1877,340.16193371080374
1878,340.15109361622433
1879,340.1570814994916
1880,340.1927298767926
1881,340.223542346693
1882,340.2103394390786
1883,340.20598871936534
1884,340.26538019049656
1885,340.2233234562285
1886,340.1932257665347
1887,340.17481405179785
1888,340.172088539437
1889,340.16089644758665
1890,340.1649336305383
1891,340.2158429707567
1892,340.27086616411594
1893,340.2928336365582
1894,340.32814289249785
1895,340.29620361328125
1896,340.25173306399824
1897,340.2140041403575
1898,340.1952504615261
1899,340.1766391701894
1900,340.1683166503906
1901,340.14728937018407
1902,340.1513513016375
1903,340.1916151908979
1904,340.2645893253692
1905,340.2270852284889
1906,340.27301067195526
1907,340.2452567322613
1908,340.27415813289275
1909,340.232043122592
1910,340.2068553349743
1911,340.17369936590325
1912,340.166157427226
1913,340.1600364371522
1914,340.18468569402825
1915,340.2638610839844
1916,340.3391905066085
1917,340.3684866291203
1918,340.37552791229666
1919,340.31242918249677
1920,340.26353358438575
1921,340.2177381541631
1922,340.17983607462
1923,340.171529775123
1924,340.19662325088285
1925,340.2267525450824
1926,340.2804741010273
1927,340.33175617374786
1928,340.3119397307095
1929,340.28722300072235
1930,340.2819774888966
1931,340.2410512427761
1932,340.220739662484
1933,340.1954848198041
1934,340.2107777216663
1935,340.26422110779646
1936,340.3822500568547
1937,340.3804419112532
1938,340.3608366665775
1939,340.3538949626766
1940,340.3318483953607
1941,340.2861635809075
1942,340.25023276969176
1943,340.2167268935948
1944,340.23515181868044
1945,340.29562795978705
1946,340.3269658336901
1947,340.4147583007813
1948,340.4557832900791
1949,340.4105661052547
1950,340.349014491251
1951,340.26778480843325
1952,340.26987998648866
1953,340.2371309463292
1954,340.2338569536601
1955,340.28884503090217
1956,340.4195440422999
1957,340.51477008976343
1958,340.5278565289223
1959,340.4698517263752
1960,340.4322798219445
1961,340.3306304513592
1962,340.26432085429155
1963,340.2441950549818
1964,340.2454913413688
1965,340.2379181326252
1966,340.2877383715485
1967,340.3547424316406
1968,340.39379857729557
1969,340.390720984054
1970,340.3916426985231
1971,340.33718119582085
1972,340.34360401728384
1973,340.2738954308914
1974,340.24960201733734
1975,340.2545090766802
1976,340.2508457131581
1977,340.30246130538313
1978,340.38934451586573
1979,340.46379043370075
1980,340.4636346686376
1981,340.45510847535854
1982,340.37079844017546
1983,340.3679629809236
1984,340.2751421366653
1985,340.2353289042434
1986,340.23745117187497
1987,340.2609118317904
1988,340.3605299022099
1989,340.46613150818706
1990,340.4448686991652
1991,340.448425627408
1992,340.4103794045645
1993,340.30838113027073
1994,340.2503748227472
1995,340.23634359281357
1996,340.2237489465165
1997,340.24360610752893
1998,340.3373996682363
1999,340.4096489057149
2000,340.46273310413096
2001,340.43698136839146
2002,340.44453200248813
2003,340.32472316794195
2004,340.2849146176691
2005,340.221122595382
2006,340.20750556841284
2007,340.1889159320152
2008,340.18732533912134
2009,340.1817259906089
2010,340.22529681480097
2011,340.2910472295056
2012,340.3321634370987
2013,340.3330036320099
2014,340.3539915319991
