year,rsdt
1,340.38367923476346
2,340.383681102355
3,340.38368135532824
4,340.3836821280478
5,340.38368287424413
6,340.38368366387584
7,340.3836841261133
8,340.38368358407155
9,340.38368383999324
10,340.3836841861729
11,340.38368484814623
12,340.38368494381456
13,340.3836848107549
14,340.38368470605
15,340.3836851773402
16,340.3836852592597
17,340.3836855344788
18,340.38368526830374
19,340.38368523471894
20,340.383685293354
21,340.38368590556854
22,340.38368613447483
23,340.38368573508393
24,340.3836854327657
25,340.3836858077781
26,340.3836861364883
27,340.38368586501724
28,340.38368591041916
29,340.3836858838968
30,340.3836862056926
31,340.3836858149714
32,340.38368565655753
33,340.38368618578335
34,340.3836862283303
35,340.38368613597936
36,340.3836862011352
37,340.383686007168
38,340.3836864854653
39,340.3836864196633
40,340.38368644226944
41,340.3836864999641
42,340.38368600989423
43,340.3836863857892
44,340.38368718482303
45,340.3836866309863
46,340.3836863690526
47,340.3836865583237
48,340.38368646462675
49,340.3836866874752
50,340.3836868328757
51,340.3836865990604
52,340.3836863247951
53,340.38368670900775
54,340.38368689160535
55,340.38368650418863
56,340.3836871027304
57,340.38368641569315
58,340.38368662667636
59,340.38368699856363
60,340.3836868700067
61,340.3836869544095
62,340.3836865287602
63,340.38368715881785
64,340.38368697240105
65,340.3836870585567
66,340.3836865399258
67,340.38368729592577
68,340.38368741645735
69,340.38368690243004
70,340.3836868081771
71,340.3836872742037
72,340.3836868646944
73,340.38368687755604
74,340.38368712338024
75,340.3836871971176
76,340.3836872581921
77,340.38368760361686
78,340.38368699790425
79,340.38368686593986
80,340.38368753086576
81,340.3836879366807
82,340.38368706735343
83,340.3836871486664
84,340.3836875826519
85,340.3836879361036
86,340.38368730149557
87,340.38368725163264
88,340.38368732307174
89,340.3836874230018
90,340.3836871829692
91,340.3836877375105
92,340.383686980665
93,340.38368782574736
94,340.38368780141207
95,340.3836873230979
96,340.3836873032883
97,340.3836878994437
98,340.3836874136192
99,340.38368814609805
100,340.3836880407993
101,340.38368741155506
102,340.38368779854926
103,340.3836880019844
104,340.3836874909432
105,340.3836881167222
106,340.383688442579
107,340.38368770748224
108,340.38368782152634
109,340.3836884439872
110,340.3836883136791
111,340.38368767729105
112,340.383688014365
113,340.3836884702228
114,340.38368808610056
115,340.38368832097984
116,340.3836882823658
117,340.3836883746695
118,340.3836877227546
119,340.38368853994024
120,340.3836882319404
121,340.3836880925042
122,340.3836884068743
123,340.38368829011364
124,340.38368823816666
125,340.3836877811003
126,340.38368840292577
127,340.383688542989
128,340.38368794859855
129,340.383687947851
130,340.38368873108595
131,340.3836879931734
132,340.38368826464983
133,340.38368867910555
134,340.38368806282955
135,340.38368866231343
136,340.3836882928298
137,340.38368834130245
138,340.3836883258909
139,340.3836886514915
140,340.3836879343561
141,340.38368868073
142,340.3836881381202
143,340.3836883896695
144,340.3836890006215
145,340.38368802879006
146,340.38368833819334
147,340.38368884883425
148,340.38368882590925
149,340.383688886079
150,340.38368812096496
