year,tas
1,288.8023436663902
2,289.51202576519694
3,289.8750062707352
4,290.4277208302119
5,290.57931192476457
6,290.50055307884736
7,290.7625262534782
8,290.9351080907534
9,290.65403576158496
10,290.72255215579514
11,290.7675382431239
12,290.6947584178349
13,291.00186257558323
14,291.13370344606165
15,290.99954624959867
16,291.0336514407641
17,290.98028949058215
18,290.79920604130984
19,290.82835718442317
20,291.28322712101345
21,291.07413547463614
22,291.0883047443547
23,290.96110262936105
24,291.04767297196054
25,291.1772572138538
26,291.08800199325765
27,290.6198708730201
28,290.643076606646
29,290.72595850278253
30,290.88784472321805
31,290.65320777370505
32,290.6245147287029
33,290.92588225064213
34,291.1433768494488
35,290.8714031898812
36,290.616790102606
37,290.8551834733519
38,290.9336018601509
39,290.8221494073737
40,291.21012874237476
41,291.003363204329
42,290.6765024681614
43,290.89204185172304
44,290.99648838827056
45,290.54161050874893
46,290.5105880110231
47,290.66411659554257
48,290.93632837582936
49,290.62859062299333
50,290.84687867883133
51,291.2111843161387
52,291.25147496053614
53,291.003111371602
54,291.13206502836044
55,291.2265859107449
56,291.07463872204085
57,290.9734992876445
58,290.92840233371686
59,290.9149027785209
60,291.16792727953765
61,291.27297680998504
62,291.3234278012628
63,291.20351896939206
64,291.2012572406089
65,291.37778270146623
66,291.29882536587644
67,291.3601155320259
68,291.3537247331175
69,291.2097926309664
70,291.2114476034086
71,291.18319668704515
72,290.880700599984
73,291.22167308232554
74,291.38999341154755
75,291.14118535290027
76,291.3945069195473
77,291.3754995685734
78,291.1894305503532
79,291.29382039945426
80,291.4294222060948
81,291.1634402758455
82,291.16370021872325
83,291.3525535269959
84,291.3505805028628
85,291.28256192142015
86,291.558544085777
87,291.5031362037136
88,291.41053241050406
89,291.4955452696918
90,291.03197899387305
91,290.96124635461257
92,291.39301598953875
93,291.6264921005458
94,291.5699124270923
95,291.3571474676263
96,291.53461161574273
97,291.4369690777504
98,291.09316523303727
99,291.56221196422837
100,291.6499950670216
101,291.38634768969393
102,291.38300363200983
103,291.6067182985071
104,291.5433368003532
105,291.5399767731967
106,291.4372782668022
107,291.4628617796179
108,291.60029455733627
109,291.71998541845034
110,291.46505578446056
111,291.48008556627246
112,291.65479928630674
113,291.6519767029645
114,291.5901093783443
115,291.4761560727472
116,291.5349450516374
117,291.2988011190336
118,291.4070610150899
119,291.75482721198097
120,291.73517890825667
121,291.68816302573845
122,291.72583902437395
123,291.6912592639662
124,291.62226194616863
125,291.5789956288795
126,291.70774577937715
127,291.50838121388057
128,291.35161684637205
129,291.6279014273866
130,291.778642544681
131,291.58230992147367
132,291.8298876618686
133,291.9743426597281
134,291.6032424717733
135,291.65482930222606
136,291.83034743217576
137,291.5190443065069
138,291.6182348800032
139,291.80613654149715
140,291.54828039718
141,291.8711858043932
142,291.8589718335296
143,291.6746127193921
144,291.93816168798156
145,291.8498203225331
146,291.57702536386984
147,291.6595904624626
148,291.7969858665989
149,291.65603085870606
150,291.6220125381261
151,291.73665947064956
152,291.8651763497966
153,291.64771644905824
154,291.54659883682035
155,291.6627600264876
156,291.8353075837436
157,291.478771638217
158,291.6499066078499
159,291.9251423874947
160,291.72241704235336
161,291.5045607475385
162,291.8929597201412
163,292.0005605201198
164,291.73502038406997
165,291.97672955238653
166,292.0225856833262
167,292.0112043824914
168,291.94953972803404
169,291.7546297256261
170,291.7467379635327
171,292.0440723994007
172,291.9109698569938
173,291.9357885073309
174,292.0675978569135
175,292.1277431540293
176,292.08074357542273
177,291.93263558165665
178,291.9002054292862
179,291.83759322493046
180,291.7640079027986
181,292.0607372545216
182,291.88267295523866
183,291.79079004575124
184,292.0422328165133
185,292.15009422824807
186,292.26363792941993
187,292.293744899802
188,292.0078093228274
189,292.0287680429955
190,292.2609176844767
191,292.0929171627515
192,292.3570961312072
193,292.1723099381956
194,291.8375579415935
195,292.1688270882384
196,292.3519515364137
197,292.17914336740154
198,292.29864409982343
199,292.1378601074219
200,292.33950922717787
201,292.4053157440603
202,292.1016915099261
203,292.31247750896296
204,292.22720194777395
205,292.2417230475438
206,292.3557906477419
207,292.29122615448415
208,292.20344765023015
209,292.2374631280768
210,292.3837671567316
211,292.1852563309343
212,291.91516205252026
213,292.15173448536495
214,292.3819563356164
215,292.1978873474957
216,292.3532525049497
217,292.46454935988334
218,292.3041252240743
219,292.1178674985285
220,292.20598437165563
221,292.49756494809503
222,292.07355756367724
223,292.2488634083369
224,292.3074300687607
225,292.2699675259525
226,292.10691678817955
227,292.3559936523437
228,292.5888997953232
229,292.704817847683
230,292.64043737960185
231,292.6117422443546
232,292.71392655046014
233,292.55577384217145
234,292.50750724060896
235,292.48657953967785
236,292.4992190844392
237,292.2860046386719
238,292.3599997324486
239,292.5444838432416
240,292.70302583877356
241,292.6408535055918
242,292.6828302252783
243,292.22970413835077
244,292.5031222408765
245,292.7438998287671
246,292.32569086780285
247,292.49008429540345
248,292.96615692556725
249,292.94861333141586
250,292.87564379548377
251,292.96884957927546
252,292.84610102405287
253,292.8322735512093
254,292.94658955613227
255,292.7135662758187
256,292.69637467893835
257,292.9735135849208
258,292.95645910811754
259,292.9238859829837
260,293.0625342800193
261,293.04303312954835
262,292.87017872431505
263,292.7951196121843
264,292.87174599007386
265,292.60191491532
266,292.57262748822774
267,292.9762780594499
268,292.9378792540668
269,293.0905284306774
270,293.0529816091877
271,292.86958651607983
272,293.0031459860606
273,293.1423692677119
274,293.1718066071811
275,292.9735759578339
276,292.9558035236515
277,292.96347238200985
278,292.92253861100704
279,293.06455671754594
280,292.8190171333208
281,292.9040172838185
282,293.028451078232
283,292.9834031196489
284,292.99597711432466
285,292.92911368592144
286,293.1156909681346
287,293.15316354411925
288,293.0216581997806
289,293.01923150885597
290,292.9962961693333
291,292.878292721265
292,293.0989353963773
293,292.85503715619654
294,293.21515034714787
295,293.240695901113
296,293.14562102017334
297,293.07439307643943
298,292.92734985351564
299,293.18259386036493
300,293.10367389835716
301,293.066948459573
302,292.90265318988116
303,293.11147460937497
304,293.11717905540985
305,293.23556802828017
306,293.0802048774615
307,293.33493568733945
308,293.19113652477523
309,293.244536350198
310,293.383023113094
311,293.3085469285102
312,293.3211511063249
313,293.0448601709653
314,293.09814377876177
315,293.2486855702858
316,292.9792231311537
317,293.23856242976774
318,293.4307041115957
319,293.17416950382596
320,293.0925939272528
321,293.343934694055
322,293.3734753752408
323,293.1194533256636
324,293.37644603154433
325,293.280735799711
326,293.13623506728914
327,293.25668569068387
328,293.2955415072506
329,293.30693785784996
330,293.5168239645762
331,293.51963860498716
332,293.38641407587755
333,293.2931960014448
334,293.34150173239516
335,293.0046226187928
336,293.2616361435146
337,293.40300685934824
338,293.4055994321222
339,293.44828616625637
340,293.19337074593324
341,293.3363860665935
342,293.5839791911922
343,293.4843444824219
344,293.64751018367394
345,293.66004914584227
346,293.6684928162457
347,293.2613389942744
348,293.42274445834227
349,293.57328332352307
350,293.3373416430329
351,293.3214325369221
352,293.6039915319991
353,293.4464259317476
354,293.4838130585135
355,293.45363451813995
356,293.41496364645764
357,293.5155530119596
358,293.5131697145227
359,293.6542696182042
360,293.6051644103168
361,293.6488124899668
362,293.7676797945205
363,293.54999005043345
364,293.6357228736355
365,293.2983677694242
366,293.5475501491599
367,293.6417135996361
368,293.4685186516748
369,293.4410371963292
370,293.457057169039
371,293.5656162209707
372,293.4153864612318
373,293.42337663206337
374,293.33299894986084
375,293.5660581823897
376,293.7169017216931
377,293.64384631849316
378,293.83769915855095
379,293.6973080151701
380,293.7431890618311
381,293.9324393494488
382,293.75111761223786
383,293.7469101161173
384,293.9211534473994
385,293.7654320285745
386,293.8560933988389
387,293.88928122324484
388,293.7600640283872
389,293.61281805169097
390,293.7570019865689
391,293.663293122592
392,293.84622451573205
393,293.88718520909134
394,293.79314106980416
395,294.056369311189
396,294.1101598452215
397,294.06099176276217
398,293.9509949566567
399,293.81918585790345
400,293.91335984321483
401,293.74298421781356
402,293.8865448416096
403,293.9608965311965
404,293.8608100786601
405,293.88704315603593
406,293.91883335897364
407,294.05003428001925
408,293.86913351816673
409,293.91433046941887
410,294.08339801945095
411,294.0522802901595
412,293.9346122846211
413,294.01910676302975
414,293.8814744923213
415,294.10339756795804
416,293.77923918423585
417,293.9610195212168
418,294.0484112465218
419,294.1306398992669
420,294.11640750414705
421,294.15340768474425
422,293.96245485070637
423,293.72508260648544
424,294.10153858759634
425,294.21276529390514
426,293.96482092452374
427,293.619561851188
428,294.10256314212324
429,294.0190560954891
430,293.9175163373555
431,294.0024071262307
432,294.05966295216183
433,293.93998304393193
434,294.0073228809932
435,293.625542209573
436,294.0619659005779
437,294.20216800219384
438,294.16202986207725
439,294.07404417273113
440,294.02267188503316
441,294.06969453994543
442,293.9115022842198
443,294.00409771644905
444,293.8596223177975
445,294.03441504909574
446,294.1887008039919
447,294.0197700395976
448,294.21978717960724
449,294.12829949365903
450,294.21090681520224
451,294.12731022246896
452,293.92396758615155
453,294.20455347348565
454,294.1491428322988
455,294.1688910497378
456,294.0878713111355
457,294.20934607100816
458,294.1057679058754
459,293.95557660664593
460,294.20919523892337
461,294.0267775444135
462,294.05361629120296
463,294.1855683627194
464,294.1087267731967
465,294.17699476268194
466,294.27094918865043
467,294.40252861127453
468,294.18510457914164
469,294.16434267645013
470,294.2749894651648
471,294.37576427720995
472,294.4638255498181
473,294.195875946463
474,294.2035004916256
475,294.2939979030661
476,294.2561171440229
477,294.3159147915775
478,294.2645612324754
479,294.150200412698
480,294.3653418972068
481,294.262266059771
482,294.1623019283765
483,294.1963296132545
484,294.405082807149
485,294.47286853529
486,294.1646249431453
487,294.35954355736305
488,294.5621087897314
489,294.26511932791095
490,294.38879628638693
491,294.50776559490043
492,294.46226221372
493,294.1048088178243
494,294.3329221124518
495,294.54188240782855
496,294.4651917340004
497,294.2377022521137
498,294.2334675828071
499,294.3641308092091
500,294.6186189834386
