year,rlut
1,240.87131356017227
2,241.20796362471907
3,241.23490287049177
4,241.03018012895976
5,241.17328386698685
6,241.0929967174791
7,241.17003596057629
8,241.17594244970033
9,241.81464998428135
10,240.99392294687766
11,240.7385873036842
12,241.07775569549975
13,241.2727077954436
14,240.72752714810306
15,241.30899541149404
16,241.5284451837409
17,241.0894559259284
18,241.5872152668156
19,240.90568927085562
20,240.96811172276333
21,241.22419508842574
22,241.12074233799763
23,241.0579832312179
24,241.18079900872218
25,241.04777953265463
26,241.2525821633535
27,241.34043131789116
28,241.18173012929418
29,241.05094219887093
30,241.4097202248769
31,241.5640369154003
32,241.13286237324758
33,241.5396079703553
34,241.52968716556077
35,241.44440136217088
36,241.40940309289385
37,241.79051488588934
38,241.57384137715374
39,241.18149840472495
40,241.57104019792115
41,241.56297573977957
42,241.63641361602367
43,242.02733392584815
44,241.7947120143943
45,242.34721780019262
46,241.68501929714256
47,242.251565468148
48,241.44361254548375
49,242.02472780828606
50,241.89821192075127
51,241.95559148919094
52,241.56294388444456
53,242.1488164196276
54,241.75158474020762
55,242.06177389066508
56,241.82403083696755
57,242.0900151082914
58,241.63744130591823
59,241.72844530915563
60,241.50590222502402
61,241.8416697044895
62,241.7637100010702
63,242.15066938008346
64,242.25030847836845
65,242.5488299644157
66,242.61269840606275
67,243.01252487391642
68,241.97969912176262
69,241.93492410738176
70,242.1533617829623
71,242.97501053483518
72,242.42512976241437
73,242.38780212402344
74,242.41768376598617
75,242.98342172283014
76,242.82094325235445
77,242.72999614558805
78,242.67750022574648
79,243.02027412310042
80,243.19198608398435
81,242.86934571984696
82,242.92790276514336
83,242.7098056322908
84,242.8472063456496
85,243.71443251518355
86,243.11471419661015
87,243.27208582211844
88,243.1962758103462
89,243.4208504036681
90,243.06743226769856
91,243.45870043610873
92,242.85665738876546
93,243.35272367294516
94,243.29073473786656
95,243.32547787182952
96,243.12079179319613
97,244.07985538848456
98,243.21116834666628
99,243.93541276487585
100,244.13232831563033
101,243.22219104505567
102,243.2435579900872
103,243.44897038707995
104,243.5554177062152
105,243.4782378314292
106,243.76972200576574
107,243.65025434102097
108,244.13058730870074
109,243.73289130223938
110,244.08010040701254
111,244.57970045951942
112,243.82944089288577
113,243.79459935018457
114,244.4018173008749
115,243.63832903300246
116,244.17332140778845
117,244.2094592368766
118,243.71566542533978
119,243.74296992053723
120,244.10007136096687
121,243.7818711372271
122,244.01169278915611
123,244.25072564948096
124,244.7101408239913
125,244.1073601709653
126,245.12938968188143
127,244.5605671921821
128,244.6890577342412
129,244.727567489833
130,244.6708961382304
131,245.18376142946005
132,244.72300465204944
133,244.35867493511878
134,245.22680873087006
135,244.61282068539973
136,244.90396231037298
137,245.10465673159246
138,244.91834060459917
139,245.10268976917004
140,245.56749510046552
141,245.16846012481275
142,245.2214413995612
143,245.5197752652103
144,245.3387994635595
145,245.45180542828285
146,245.2030000451493
147,245.51234126678884
148,245.379647576319
149,245.57707164189583
150,245.8381560861248
