year,rlut
2015,237.88837623073627
2016,237.99647634845888
2017,238.05593098679634
2018,237.81253674650847
2019,238.05732601636078
2020,237.82537214723348
2021,237.78471357789755
2022,237.8792831211874
2023,237.90861837308702
2024,238.108744038621
2025,238.17300661687977
2026,238.20350488114033
2027,237.95600974723084
2028,237.88820917834974
2029,237.98353049918396
2030,238.2443121923159
2031,238.17245500120396
2032,238.24277849589308
2033,238.06313631240633
2034,238.35725762354184
2035,238.1687590298587
2036,238.26023400711685
2037,238.43241865602258
2038,238.49629269952644
2039,238.46241220970677
2040,238.32130101870186
2041,238.24841471632865
2042,238.3973713914009
2043,238.3542376374545
2044,238.50989471853595
2045,238.40002855274773
2046,238.192792960389
2047,238.5912649912377
2048,238.92036797510434
2049,238.58304021129865
2050,238.65185877133723
2051,238.71006415380188
2052,238.69706960181668
2053,238.5234679339683
2054,238.78063609502087
2055,239.00470668844977
2056,238.89434964950772
2057,238.94276704135007
2058,238.98827167667753
2059,239.17392657554313
2060,239.24083323021455
2061,239.1748919761344
2062,238.84309980836633
2063,238.88328451914327
2064,238.8866535343536
2065,238.99590755096855
2066,239.05627984869972
2067,239.4068608114164
2068,239.244556291136
2069,239.27724166243044
2070,239.1793893892471
2071,239.3359864117348
2072,239.57437530935624
2073,239.47199029791844
2074,239.78695289925358
2075,239.37983185232503
2076,239.47196981351667
2077,239.59638905982447
2078,239.7268905848673
2079,239.55959798734483
2080,239.92017216094553
2081,239.89275153173162
2082,239.9292046115823
2083,239.79160687172248
2084,239.8542079141695
2085,239.6970874525096
2086,239.9793895982716
2087,239.89812810192373
2088,239.7726243528601
2089,239.87896231037297
2090,239.93840281865369
2091,240.11228215465806
2092,240.07867841328658
2093,239.88507493946648
2094,239.9806503922972
2095,239.9985369956657
2096,240.22355622592033
2097,240.05644401654803
2098,239.98122261778948
2099,240.3716846204784
2100,240.12819247311103
