year,rsdt
1850,340.25582425888274
1851,340.2449589141427
1852,340.24361455211897
1853,340.2240533698095
1854,340.1971662129442
1855,340.1805140665132
1856,340.1758154464095
1857,340.18759355936965
1858,340.22033515825655
1859,340.2476020708477
1860,340.2684427339737
1861,340.2645904122966
1862,340.2406132110177
1863,340.2264949432791
1864,340.2128788360178
1865,340.20186341168124
1866,340.1962920724529
1867,340.1877836880618
1868,340.20682548627457
1869,340.24112356525575
1870,340.2436923928457
1871,340.2644700977901
1872,340.2537391976134
1873,340.2352381039972
1874,340.21892307229234
1875,340.1885663594285
1876,340.1746257625213
1877,340.16582967679796
1878,340.15448115100594
1879,340.15700691954726
1880,340.184325753826
1881,340.22177508628533
1882,340.2137381775738
1883,340.2081468556025
1884,340.25271313811
1885,340.2252158805115
1886,340.1928133193761
1887,340.17315464803613
1888,340.1655219927226
1889,340.16285634498075
1890,340.16963534420483
1891,340.21910208088076
1892,340.2597867782802
1893,340.29128560105414
1894,340.33023890665135
1895,340.293782273384
1896,340.24424020427546
1897,340.2115688376231
1898,340.1970565168825
1899,340.17917363415023
1900,340.1686283477365
1901,340.1510644364031
1902,340.1551961820419
1903,340.1909898731807
1904,340.25579992843
1905,340.22671308125535
1906,340.27369911507384
1907,340.24827354117616
1908,340.26475587609696
1909,340.23151746776
1910,340.2077117501873
1911,340.17245132237264
1912,340.15897894036283
1913,340.162083455961
1914,340.18895071369326
1915,340.2664019859
1916,340.32847616117294
1917,340.3690007457994
1918,340.37682386424444
1919,340.31315842719926
1920,340.25250779243356
1921,340.2156308526862
1922,340.18138728729673
1923,340.1739367341342
1924,340.18890991210935
1925,340.2290083375696
1926,340.28464798600703
1927,340.3311377956442
1928,340.3007272380671
1929,340.28427868150686
1930,340.28632478060786
1931,340.24262695312495
1932,340.21066208930864
1933,340.1970652959118
1934,340.2122505083476
1935,340.2636128464791
1936,340.37566645374034
1937,340.3826643434289
1938,340.36134100090965
1939,340.35707673373287
1940,340.3187497491706
1941,340.28854528975813
1942,340.2519982742936
1943,340.21563336098023
1944,340.22626234080695
1945,340.29498675620715
1946,340.32731950315707
1947,340.41550159193065
1948,340.44653337034464
1949,340.41654211592993
1950,340.3519134103435
1951,340.26585852218
1952,340.26167769758666
1953,340.2365277015999
1954,340.2367860558915
1955,340.2898704215272
1956,340.40599206375754
1957,340.5155740816299
1958,340.5283804279485
1959,340.466905567744
1960,340.42572907748297
1961,340.3329706061376
1962,340.2674008722175
1963,340.24520865662464
1964,340.23485040534035
1965,340.2404467438998
1966,340.29009901072874
1967,340.3514327375855
1968,340.3844204837329
1969,340.38996665641054
1970,340.39363528735015
1971,340.33838601308327
1972,340.334713368873
1973,340.27890892551363
1974,340.2515216148063
1975,340.2521691727312
1976,340.24305595502466
1977,340.30193690469827
1978,340.3904270955961
1979,340.4665172838185
1980,340.4513222054259
1981,340.4566637013057
1982,340.3724083469339
1983,340.36897491037024
1984,340.26904046045587
1985,340.2363527898919
1986,340.24058561978273
1987,340.2616807911494
1988,340.34911198028146
1989,340.4687306025257
1990,340.4464714990903
1991,340.4418676925032
1992,340.40354146042915
1993,340.30815847736517
1994,340.2510421961954
1995,340.24011130136984
1996,340.2164214669841
1997,340.2483708629869
1998,340.3395114010327
1999,340.40632006501494
2000,340.4556138130083
2001,340.4350435439854
2002,340.4461809550246
2003,340.32602171179366
2004,340.2739390752087
2005,340.22196922824804
2006,340.21040482194456
2007,340.18800834760276
2008,340.1832683406464
2009,340.1831691794199
2010,340.2262610030501
2011,340.29306648985977
2012,340.32117133989726
2013,340.33680210897364
2014,340.35613495291096
