year,rlut
2015,237.60878337315734
2016,237.8431463599421
2017,237.72383725583853
2018,237.55443233492153
2019,237.56566324626797
2020,237.78343734094122
2021,238.0208758847092
2022,237.72538402499197
2023,237.8290131102829
2024,238.04090017142184
2025,238.05477172429963
2026,237.9428441478928
2027,238.0971881183564
2028,238.2092291441375
2029,238.11198289745403
2030,237.9856469265272
2031,238.31222536100702
2032,238.13524666777968
2033,237.8630467061802
2034,238.38935238385278
2035,238.08204979627655
2036,238.3602647171998
2037,238.3634329891518
2038,238.35946557382567
2039,238.4320953915183
2040,238.3366970995081
2041,238.08361582359265
2042,238.2384346518045
2043,238.19761958240736
2044,238.02737589559587
2045,238.41020271437333
2046,238.18522151995603
2047,238.24701031333433
2048,238.87436123834033
2049,238.475248907956
2050,238.33111435938972
2051,238.1915169381206
2052,238.4716981754102
2053,238.38335031863963
2054,238.62831417739898
2055,238.55259598136004
2056,238.40783582646623
2057,238.77533298676906
2058,238.64218959708296
2059,238.5618848056008
2060,238.70036539845128
2061,238.9241941691476
2062,238.76557347030297
2063,238.97960555210372
2064,238.782085181965
2065,238.85887949816907
2066,238.77198134495777
2067,238.9258291598632
2068,238.97495733300042
2069,238.88296362513523
2070,239.06705377202815
2071,238.94449345695955
2072,239.02282837890442
2073,238.8415977807193
2074,239.13224632605426
2075,239.23916744163805
2076,239.04142363421252
2077,239.0693685662701
2078,239.12615293609358
2079,239.13722491904093
2080,239.46497458653772
2081,238.95674507402018
2082,239.5502675534728
2083,238.78644260482014
2084,239.38066187004435
2085,239.37233008992558
2086,239.65374931129747
2087,239.5139481580844
2088,239.47151930736203
2089,239.80086024455312
2090,239.23187994812807
2091,239.77688089824278
2092,239.57910004595584
2093,239.77980382350808
2094,239.74842176054614
2095,239.7214087792618
2096,239.76736354258935
2097,239.68273323907354
2098,240.1957094315439
2099,240.05938593773774
2100,240.09285273223514
