year,rsdt
2015,340.46205716163934
2016,340.3980388250734
2017,340.3704070258011
2018,340.36272882854996
2019,340.36148354999096
2020,340.3801773007878
2021,340.44313596743905
2022,340.5210013553436
2023,340.56495017803604
2024,340.5909686613449
2025,340.53948600310804
2026,340.49085874517385
2027,340.44033302272334
2028,340.4293946653604
2029,340.3875980382025
2030,340.3696200774972
2031,340.3522346101514
2032,340.3646434298937
2033,340.39872938320696
2034,340.4737075131932
2035,340.48232855780356
2036,340.5243919809927
2037,340.4823100786332
2038,340.48178913096484
2039,340.4331117023508
2040,340.39664860142966
2041,340.3483025587653
2042,340.3373429508446
2043,340.34267857039356
2044,340.37566511263196
2045,340.4379375592696
2046,340.48575037183133
2047,340.5391902426564
2048,340.5529790868162
2049,340.5008907270193
2050,340.4331070117142
2051,340.3999874657703
2052,340.37773351225695
2053,340.3474819405915
2054,340.3559348842583
2055,340.39675976611034
2056,340.4561123457577
2057,340.44904832483036
2058,340.4574696406639
2059,340.4637013425019
2060,340.4294704922051
2061,340.3858503158752
2062,340.35645198715076
2063,340.34620118799023
2064,340.3507798450183
2065,340.3550086159877
2066,340.410754875863
2067,340.4605296082002
2068,340.4972632476535
2069,340.4770036302166
2070,340.4465372782993
2071,340.4024162776919
2072,340.38951659960685
2073,340.3653029960874
2074,340.34198396606166
2075,340.33249778092613
2076,340.33156181949437
2077,340.33561152733563
2078,340.37090005498425
2079,340.40802092378607
2080,340.44414860277465
2081,340.4383400333049
2082,340.43693970260057
2083,340.4082982666383
2084,340.4037726132849
2085,340.35285735741417
2086,340.3293813821369
2087,340.3274270384244
2088,340.3393148645664
2089,340.3634906530308
2090,340.41738770967925
2091,340.4575262850252
2092,340.5181117120885
2093,340.488043561776
2094,340.44411438672046
2095,340.410208064506
2096,340.3779773361393
2097,340.3558827837111
2098,340.3427683315142
2099,340.3614113119051
2100,340.4130585490835
