year,rlut
101,244.70812963198307
102,244.93207840592893
103,245.02400282768355
104,244.67669874217412
105,244.94378599402023
106,244.75646052948414
107,244.9371153949058
108,244.86061413908655
109,245.52813703981167
110,245.1551523705051
111,245.0431771892391
112,244.9113295463667
113,245.48702363314695
114,245.35900916530662
115,244.8971933861301
116,245.44888050654163
117,245.38797937680596
118,245.31078566459757
119,245.43607056500164
120,245.22877494080427
121,245.3917038590941
122,245.39564409647903
123,245.13955692657052
124,245.64821635207085
125,245.26433364659138
126,245.33362547992022
127,245.86392826446115
128,245.65480685299391
129,245.85981211205052
130,245.13144844786763
131,245.13122207432573
132,245.42235069797462
133,245.49654766762094
134,245.39461636477955
135,245.56921273845515
136,245.67645890745396
137,245.5365695065015
138,245.6602330037992
139,245.86765964455796
140,245.69865409119487
141,245.23782687252515
142,245.52031743297835
143,245.74785348552547
144,245.61992994334597
145,245.7714260153574
146,245.85788741438355
147,245.92330752856108
148,245.76622117970086
149,245.70886422771295
150,245.43848320947936
151,245.43295455305542
152,245.3886704118284
153,245.60552184222496
154,245.69124392156732
155,245.50673242856377
156,245.2600729328312
157,245.95109470315177
158,245.75314640410957
159,246.10711168263057
160,245.8647593459038
161,246.01275057857987
162,246.24805577944403
163,246.002472843536
164,245.87537833435894
165,245.95498556894796
166,246.15181052848087
167,246.21353964609645
168,246.15292350037458
169,245.58086067095195
170,245.84231914363494
171,245.96419936924764
172,246.08355060734164
173,246.34859673486994
174,246.00919411019103
175,246.2622188202322
176,246.29419334098077
177,246.14398720101133
178,246.47478169480414
179,246.67293212054528
180,246.37268965211632
181,246.37409718134634
182,246.36966916437018
183,246.73458749431452
184,246.7064158400444
185,246.46443247337862
186,246.4277559881341
187,246.20182959151597
188,246.5549752849422
189,246.48909673821436
190,246.7635927801263
191,246.50187035129497
192,246.54852930356375
193,246.61086902357127
194,246.773931299497
195,246.82359247077
196,246.95817699693654
197,246.87776903126337
198,246.80311672262945
199,246.87455536306717
200,246.892395981044
201,247.2755439235739
202,246.9063698546527
203,247.01724836793667
204,246.8591655992482
205,246.6905406377087
206,246.84925286279966
207,246.9198224211392
208,247.1263403487532
209,247.11675716034352
210,247.42609328178509
211,247.1317659978997
212,246.86234511283976
213,247.16921487050513
214,246.88914886892655
215,247.09800302165826
216,247.4680210061269
217,247.23815734027187
218,247.13521929179151
219,247.1329541350064
220,247.11947322479665
221,247.67312229104238
222,247.4023601375214
223,247.51714749270923
224,247.71956097328496
225,247.70305815396244
226,247.54197224656195
227,247.53831105689483
228,247.7151415263137
229,247.85762416891856
230,247.85341663099317
231,247.9196430363067
232,247.89358010488013
233,247.87242385655233
234,248.0473121956603
235,247.62272313784243
236,248.15254194703817
237,248.17601723866917
238,247.56782485752888
239,248.4579696446249
240,247.9990874408042
241,247.73175859843212
242,248.05477813302653
243,248.21780115414973
244,248.05780326111676
245,248.6241778648063
246,248.11466837843804
247,248.7609328596559
248,248.55141476147793
249,248.0443850582593
250,248.62387431941622
