year,rsdt
1850,340.23756906169734
1851,340.2274180791149
1852,340.20266305583795
1853,340.20708007812505
1854,340.1798199379281
1855,340.1634463793611
1856,340.1358752943064
1857,340.17067787483944
1858,340.2028260113442
1859,340.23032912162887
1860,340.2278893039651
1861,340.246224515732
1862,340.2233080720248
1863,340.20924682617186
1864,340.1720802620666
1865,340.1849581783765
1866,340.1793616725974
1867,340.17100637775576
1868,340.16669520547947
1869,340.22346375347814
1870,340.22563894611517
1871,340.2467724943814
1872,340.21216731659354
1873,340.21753314292596
1874,340.2019427573844
1875,340.17124107047295
1876,340.1348830967733
1877,340.1488246969981
1878,340.1377334385702
1879,340.13987568894476
1880,340.14426553804583
1881,340.20488707659996
1882,340.19516392538
1883,340.1910325141802
1884,340.2128752407963
1885,340.2064591917273
1886,340.17664736395017
1887,340.15658987384955
1888,340.1250785932149
1889,340.1459233532213
1890,340.1526930717573
1891,340.2014250454837
1892,340.21880468081116
1893,340.274696412805
1894,340.3113984408444
1895,340.2765719479077
1896,340.2017867414919
1897,340.19572687018405
1898,340.17915164477205
1899,340.1623048547196
1900,340.15166876805966
1901,340.1340989204302
1902,340.1386192844339
1903,340.173947854238
1904,340.2150945794092
1905,340.2091602900257
1906,340.2571444576734
1907,340.23023648196704
1908,340.2224050861515
1909,340.21522124826095
1910,340.1900558680705
1911,340.1554495197453
1912,340.1192795844927
1913,340.14517103221317
1914,340.1719928898223
1915,340.24857495451624
1916,340.2878559269317
1917,340.3512548159247
1918,340.358740234375
1919,340.29322150243473
1920,340.21376844432257
1921,340.19889626698955
1922,340.1646994394799
1923,340.1564018354024
1924,340.1489221860285
1925,340.2128341047731
1926,340.26573093362055
1927,340.31230518915885
1928,340.2611495344606
1929,340.26878310948194
1930,340.26661803363123
1931,340.2252420503799
1932,340.1705360726134
1933,340.17965497578655
1934,340.19521534540877
1935,340.2464037751499
1936,340.3341510093375
1937,340.3632546620826
1938,340.34508466328657
1939,340.3365496073684
1940,340.27956175085615
1941,340.2705257049979
1942,340.2343713211686
1943,340.19844811844496
1944,340.1866042881796
1945,340.2765292232984
1946,340.3102144424229
1947,340.397505083476
1948,340.4049011230469
1949,340.39632852632707
1950,340.3329737833102
1951,340.2488381581764
1952,340.22117585482664
1953,340.21925199325767
1954,340.21971151273544
1955,340.2718552680865
1956,340.3667619261023
1957,340.4957208502782
1958,340.5081830586472
1959,340.44947844204836
1960,340.38424615729343
1961,340.31460287015733
1962,340.24986731124244
1963,340.22789582552974
1964,340.1948457900792
1965,340.22344652985873
1966,340.2720408818493
1967,340.3347703071489
1968,340.34364005310897
1969,340.3710374806026
1970,340.37417125963185
1971,340.3217558560306
1972,340.29369080425937
1973,340.26105405206545
1974,340.2341580325609
1975,340.23485968602847
1976,340.2032491605575
1977,340.2848306734268
1978,340.3730844994114
1979,340.4458648263592
1980,340.4098444690443
1981,340.4378947218803
1982,340.35314514996253
1983,340.3487736114084
1984,340.22937496655607
1985,340.2194324232128
1986,340.22314060158925
1987,340.24477572506424
1988,340.308847672972
1989,340.44937158872006
1990,340.4264706964362
1991,340.42587531102845
1992,340.3601684570313
1993,340.2891377488227
1994,340.23447976308324
1995,340.22276552801264
1996,340.1763003832673
1997,340.2315391226991
1998,340.3222463947453
1999,340.38838843776756
2000,340.41309270989404
2001,340.41828295564
2002,340.4257349301691
2003,340.3082619026916
2004,340.23260598378636
2005,340.2059312794307
2006,340.19289609308106
2007,340.1711669921875
2008,340.14318170416846
2009,340.16641034688035
2010,340.20910025818705
2011,340.2751795102472
2012,340.2809514293932
2013,340.31860844860336
2014,340.3380072606753
