year,rlut
1,241.1539031564373
2,240.83271062145494
3,240.88913737257866
4,240.89255396176688
5,240.82634657768352
6,240.8931530678109
7,240.99630139494593
8,240.95075854993846
9,240.7769555078794
10,240.92187086131474
11,241.17499853682847
12,240.73782795945257
13,240.88240724328446
14,241.40275745130566
15,240.77028616291207
16,240.79795749612046
17,241.06863612344824
18,241.0665823322453
19,240.7760001822693
20,240.9204482823202
21,241.2717990822988
22,240.92851591763431
23,240.55080813055167
24,241.16563465693224
25,241.46670377548426
26,240.80816320131902
27,241.0720670517177
28,241.5606414376873
29,240.48658911300032
30,240.5461973007411
31,241.23087425754497
32,241.16284179687497
33,241.35945685399722
34,241.0436661393675
35,240.9587596736542
36,240.9629401638083
37,240.98540402765147
38,240.65579252896242
39,240.73626617013588
40,240.70636579957727
41,240.70848957218533
42,240.86030683125531
43,241.09030569416203
44,240.41051481064048
45,241.02749449847497
46,241.13019856492136
47,241.05807745946595
48,241.30415979672784
49,240.78001583569667
50,240.66796783029216
51,240.99637505518248
52,240.75841975799972
53,240.5217345355308
54,240.71361481130938
55,240.7501527133053
56,240.80158595254974
57,240.59846061811052
58,241.21598644517871
59,241.144465867134
60,240.76463719198148
61,241.06923836485979
62,241.06676267859052
63,240.72581339796932
64,240.72904240856434
65,241.10697284855254
66,241.28810546038903
67,240.6744878899561
68,240.8363333088078
69,241.4244949131796
70,240.94803721806775
71,240.73978430343004
72,241.20308457466015
73,241.2336603034032
74,240.76386576613334
75,240.90551394109855
76,241.1797017972763
77,241.5145861481967
78,241.00972737351506
79,241.08379416269796
80,241.7007682068707
81,240.98593306868042
82,240.84767351542433
83,241.21250551824704
84,241.15378284193065
85,240.5112258284059
86,240.9952811463238
87,241.51892332312178
88,241.00883371013487
89,240.88134769805487
90,241.00165451258832
91,241.18511653534352
92,241.20568141153413
93,241.13232639260488
94,240.74983654283494
95,240.96217542674444
96,241.55745644765358
97,240.77436113749462
98,240.97535166283174
99,240.72582593943977
100,240.85742576285585
101,241.18168911868582
102,241.1541377655447
103,241.23866823797357
104,241.2022185443199
105,241.0482398046206
106,240.9730253872806
107,240.81488869026916
108,240.3122968281785
109,240.4658607378398
110,241.05450991277826
111,241.29184971639552
112,241.17965677339737
113,241.27181413206335
114,241.7798754966422
115,240.54125504167106
116,240.6887295657641
117,241.60486492000211
118,240.56065778340377
119,240.88179722616115
120,241.2308924426771
121,240.9242263584921
122,240.58149108886718
123,241.1668548165935
124,241.22308128043397
125,240.64859447740528
126,240.63010061603703
127,240.53839086245185
128,240.67716047731162
129,240.47399513558165
130,241.01787184623817
131,240.93651219198148
132,240.82130440489883
133,241.03180709211793
134,240.98983768828927
135,240.75032168871735
136,241.5092475786601
137,240.76541258929524
138,240.89739124872912
139,241.55840508447935
140,240.6521341820286
141,240.66739510314108
142,241.0483770501124
143,240.5703406346987
144,240.78947151915668
145,240.9711535728141
146,240.43982828218643
147,241.1328342385488
148,240.8519576817343
149,240.85705206884097
150,240.88910468114562
151,240.7534614458476
152,240.78753147909086
153,240.64965046921824
154,240.53154242528626
155,241.1192145360659
156,240.47595382063355
157,240.54566650390626
158,240.98418666891854
159,240.77775134779
160,240.4961266922624
161,240.8886501782561
162,241.32206550493632
163,240.6326780972415
164,240.47048005404537
165,240.85933281885434
166,241.07396210970944
167,241.4869767698523
168,240.56691798379973
169,240.4060092037671
170,240.91809215806936
171,241.2553698814078
172,241.16557730060734
173,241.12183093763377
174,240.8117842582807
175,241.17324494662347
176,241.35848764915988
177,241.25324978763106
178,241.3598733980362
179,241.50085160764925
180,240.80335208422514
181,240.80166538186268
182,241.45420707807148
183,240.697156472402
184,240.6639483308139
185,241.01741098900362
186,240.6570234324834
187,241.0151221706443
188,241.14556926570526
189,241.36203387534783
190,240.92805138156834
191,241.0267525032775
192,241.27693519069726
193,241.0596379110258
194,240.94667588325396
195,241.46595789243094
196,240.63854340853757
197,240.77894905821915
198,241.17571427854776
199,240.75118220081066
200,240.82935519283768
201,240.98361766240362
202,241.38999207379064
203,240.84956861522102
204,241.10024898999353
205,241.67602388564853
206,240.9609138802306
207,241.0472517039678
208,241.78549478609264
209,240.46033488234428
210,240.03396125688948
211,240.58483234562286
212,241.12343607863332
213,240.84597937178933
214,241.19441394544629
215,240.9412651166524
