year,rlut
401,237.258756888033
402,237.3231654974015
403,237.31485527547483
404,237.3954576383094
405,237.2864325515724
406,237.28798953401292
407,237.0775913486416
408,236.91389427306365
409,237.32733724225568
410,237.09896530362988
411,237.26143356929924
412,237.2314477673471
413,237.36159402722595
414,237.15066273329015
415,237.56474914598826
416,237.14180088751704
417,237.11485579347834
418,237.41262956414494
419,237.39042409178845
420,237.132347191312
421,237.35904815068258
422,237.14771794076756
423,237.26588891920824
424,236.97082899348925
425,237.32620236771763
426,237.31516497951577
427,237.4063924329376
428,237.43544738197787
429,237.57478663563873
430,237.09773575900408
431,236.85753101842693
432,237.24849622600496
433,237.31074652786424
434,236.98334665031058
435,237.1172799360057
436,237.30562600135048
437,237.19332450610392
438,237.34913605916046
439,237.2813585109624
440,237.61668689766424
441,237.07382849143502
442,236.98993649980747
443,237.12136995263228
444,237.33865857591883
445,237.33323090627985
446,237.27762655524225
447,237.2421361969833
448,237.28942123210845
449,237.50910375860548
450,237.26376967313394
451,237.09780175204608
452,236.90678832400957
453,237.30841654424236
454,237.4157549988232
455,236.96989938573864
456,237.0863561825115
457,236.99027226810455
458,237.02464248861912
459,237.30566273108928
460,237.13578032108896
461,237.18205087443104
462,237.10518066985082
463,237.52422608805986
464,237.0399479668377
465,237.2274915304358
466,237.2279958241631
467,236.98617806805186
468,237.46523432904482
469,237.5214773299732
470,236.9654540215262
471,237.3246699650572
472,237.55755115295415
473,237.39614523318932
474,237.17079743143654
475,237.19443888360462
476,237.54622321110742
477,237.21751533741684
478,237.40600210036524
479,237.42344164909758
480,237.4939783017313
481,237.31780639551772
482,237.44368349736294
483,237.06251701420996
484,237.05735957216217
485,237.50180591992503
486,237.6458323570174
487,237.38653341978727
488,237.30000264991247
489,237.9033840761746
490,237.29879924700114
491,237.49208432171642
492,237.37348947407605
493,237.18701068987045
494,237.42878284955594
495,237.22008286490762
496,237.32365342836556
497,237.1696035649991
498,237.20097049368093
499,237.30505363429847
500,237.40883886110026
501,237.15624696303544
502,237.07251239319598
503,237.30010915580164
504,237.29987363257112
505,237.32897402026438
506,237.11505964751603
507,237.31350973699963
508,236.9772932531941
509,237.19585293298772
510,237.59632225646504
511,237.2874293724835
512,237.10920589698281
513,237.37039715101338
514,237.11347655199523
515,237.18484894771635
516,237.1833246564036
517,237.31105767610097
518,237.08379622997774
519,237.1006927469243
520,237.26481793338996
521,237.48157873924384
522,237.34456893449084
523,237.19738662306253
524,237.4480553384205
525,237.06156782515234
526,237.11008253929822
527,237.49998310394065
528,237.3768386717097
529,237.26384874125355
530,237.09829755795306
531,237.43342334526534
532,237.78545774018065
533,237.83231904650904
534,236.9930055459038
535,237.15806425989055
536,237.1469601745511
537,237.46987106149953
538,237.0588742488106
539,237.24312165412027
540,237.26349653307045
541,237.45747775883754
542,237.4141948934625
543,237.3571020510025
544,236.99846627761667
545,237.31610377383086
546,237.6219545140714
547,237.36093834461857
548,237.15845334477282
549,237.0630162765277
550,237.3323593482662
551,237.31816589507036
552,237.27589835073604
553,237.37517399991242
554,237.18540596054396
555,237.8407675845727
556,237.1467624545974
557,237.12713913069962
558,237.23653627755272
559,237.33593479130897
