year,rsdt
2015,340.39697942864404
2016,340.3333154965753
2017,340.3053412450503
2018,340.2976785738174
2019,340.2964382223887
2020,340.31546563971534
2021,340.3780639648438
2022,340.45591539356803
2023,340.4998541845034
2024,340.526210920778
2025,340.47440837703334
2026,340.4257733070687
2027,340.3752570165347
2028,340.3646644069724
2029,340.3225427914972
2030,340.3045623361248
2031,340.2871632197132
2032,340.29993679098885
2033,340.33367585482665
2034,340.40863354826627
2035,340.41724995652294
2036,340.4596408791738
2037,340.417241010274
2038,340.4167116766106
2039,340.3680479284836
2040,340.33192799189317
2041,340.2832444282427
2042,340.2722943031624
2043,340.2776205820579
2044,340.3109558941567
2045,340.3728655253371
2046,340.42066324312395
2047,340.4740972649562
2048,340.48822865943384
2049,340.43581116558755
2050,340.3680402363816
2051,340.33491787845145
2052,340.3130163741438
2053,340.2824262227097
2054,340.2908782540935
2055,340.3316922958584
2056,340.3913859328178
2057,340.38396899079623
2058,340.39239033738227
2059,340.3986127461472
2060,340.3647403246736
2061,340.3207949285639
2062,340.29139847428826
2063,340.2811483304794
2064,340.28607370036923
2065,340.2899557035264
2066,340.3456793798159
2067,340.39546433540244
2068,340.43252479866754
2069,340.411924680945
2070,340.38146119836256
2071,340.3373474121094
2072,340.3248018447667
2073,340.300246648919
2074,340.27693606860015
2075,340.267433312821
2076,340.2668498000053
2077,340.27055446677014
2078,340.30583529537665
2079,340.34295010501387
2080,340.3794267210242
2081,340.3732788085937
2082,340.3718676423373
2083,340.34323153561104
2084,340.3390505437981
2085,340.2877994067048
2086,340.26434610445204
2087,340.26238612344815
2088,340.27459825489615
2089,340.29842663072566
2090,340.3523215934022
2091,340.3924539644424
2092,340.4533714816995
2093,340.42297137534786
2094,340.3790411126124
2095,340.3451437754174
2096,340.313268959359
2097,340.2908284226509
2098,340.2777153119649
2099,340.29635018126606
2100,340.33945722188037
2101,340.39041722963935
2102,340.3871036895334
2103,340.38504270788735
2104,340.3725363535424
2105,340.3218213225064
2106,340.2980289825021
2107,340.27837867214254
2108,340.2854399380619
2109,340.2890544734589
2110,340.3296854933647
2111,340.4144638270548
2112,340.4262027270173
2113,340.4230305710884
2114,340.3746016828981
2115,340.3600610184343
2116,340.32730579114946
2117,340.29662199673584
2118,340.2827490401594
2119,340.2831897474315
2120,340.33066556747644
2121,340.3817743170751
2122,340.4456526246789
2123,340.4085606405179
2124,340.4269505330961
2125,340.3652650597977
2126,340.3186518420912
2127,340.296277189908
2128,340.2859695225546
2129,340.28227288233086
2130,340.32105261397686
2131,340.4223508233893
2132,340.44632108505454
2133,340.4566657915507
2134,340.42388748796014
2135,340.3736451031411
2136,340.3226276554473
2137,340.29579459412463
2138,340.2777387227098
2139,340.26910952215326
2140,340.28441697212116
2141,340.3157886243847
2142,340.3579367441674
2143,340.363314359482
2144,340.3814860304741
2145,340.3656184784354
2146,340.32966918945306
2147,340.3252512474582
2148,340.30999287644477
2149,340.2879019959333
2150,340.28164605963724
2151,340.28272496053614
2152,340.32725838439103
2153,340.38722258267336
2154,340.43923573951196
2155,340.43687284286705
2156,340.43569695459655
2157,340.3945427881528
2158,340.34779203232017
2159,340.30956404176476
2160,340.2978623481646
2161,340.2913464689908
2162,340.32643900832085
2163,340.397031684771
2164,340.4745897266963
2165,340.444525731753
2166,340.45513422717784
2167,340.38893583114833
2168,340.35059229184503
2169,340.30769862344806
2170,340.2882932062019
2171,340.28342979117616
2172,340.3123233324861
2173,340.3643752006635
2174,340.40006872725814
2175,340.43103152758454
2176,340.44248974943815
2177,340.4014358311483
2178,340.3557902296928
2179,340.3281131274079
2180,340.306435530153
2181,340.27952128371146
2182,340.2632538259846
2183,340.2568714716663
2184,340.2732020547946
2185,340.2917700362532
2186,340.35649731779756
2187,340.36646159968956
2188,340.39424697666954
2189,340.398926617348
2190,340.35402731699486
2191,340.31572365956765
2192,340.29922761263913
2193,340.2818020755298
2194,340.27791196222176
2195,340.29459780340324
2196,340.3613518701841
2197,340.4130544166042
2198,340.4482232080747
2199,340.4326950282267
2200,340.40476684570314
2201,340.35486182643945
2202,340.33448319108516
2203,340.3183498434824
2204,340.29996555276114
2205,340.2811505879442
2206,340.26918970395445
2207,340.28134949566567
2208,340.32631986435143
2209,340.35641947707086
2210,340.38760835830476
2211,340.38713387267234
2212,340.39287485619116
2213,340.3533100284942
2214,340.33638698630136
2215,340.2913608498769
2216,340.27442342679797
2217,340.2632695446275
2218,340.26792995505133
2219,340.3029622953232
2220,340.36544757999786
2221,340.39709221826837
2222,340.4557628056774
2223,340.4306701660156
2224,340.39536141173477
2225,340.34942183821164
2226,340.30262024761885
2227,340.29125901313677
2228,340.2806920717841
2229,340.29227353448744
2230,340.34127531704837
2231,340.3737585616438
2232,340.3904634658604
2233,340.40069630244005
2234,340.3770333068011
2235,340.3567448864245
2236,340.319575395976
2237,340.2925055516909
2238,340.2806833763645
2239,340.28340529350385
2240,340.31725413701304
2241,340.3684577837383
2242,340.4222304252729
2243,340.4290894390785
2244,340.430930694162
2245,340.38153368806184
2246,340.34067608558973
2247,340.32318767390836
2248,340.30376628718966
2249,340.27808695753964
2250,340.2652097101081
2251,340.26356401835403
2252,340.291846539223
2253,340.3234993712543
2254,340.37015146751924
2255,340.3768811369595
2256,340.3981758013163
2257,340.3803837188302
2258,340.34999080292164
2259,340.32862607354986
2260,340.2960991010274
2261,340.2671163480576
2262,340.2684224167915
2263,340.27646751926375
2264,340.3267051383241
2265,340.37599855187824
2266,340.42088932403146
2267,340.46230393501173
2268,340.42596903761773
2269,340.3828750401327
2270,340.33607704476134
2271,340.3085046219499
2272,340.29050702656787
2273,340.28125953151755
2274,340.3131621060306
2275,340.3600629414598
2276,340.4014247946543
2277,340.39185297717785
2278,340.384461619756
2279,340.3600498147207
2280,340.32347010782314
2281,340.2909387875909
2282,340.28191528320315
2283,340.2771923326466
2284,340.30867050379925
2285,340.3556181607181
2286,340.41337447493044
2287,340.4329263765518
2288,340.44008145267014
2289,340.3644598137842
2290,340.3492628123662
2291,340.3139631715539
2292,340.29306013551474
2293,340.2672325656838
2294,340.28028564453126
2295,340.331901320366
2296,340.3858992067102
2297,340.42543075770544
2298,340.42801689252457
2299,340.38966348726456
2300,340.41290400256844
