year,rsdt
1850,338.354690039089
1851,338.3472453382785
1852,338.3422700276392
1853,338.32959268994585
1854,338.3003860389563
1855,338.2889886312271
1856,338.28354848967786
1857,338.29548984145066
1858,338.3269127517358
1859,338.35002935043065
1860,338.370358247777
1861,338.35849706994844
1862,338.3410172053432
1863,338.32857461255867
1864,338.3177122156015
1865,338.31094728148787
1866,338.29675574202
1867,338.2964978359014
1868,338.30898970566204
1869,338.3410823108162
1870,338.3434215994584
1871,338.3600265965174
1872,338.3528486726771
1873,338.3278832065088
1874,338.32292453435787
1875,338.2877353788545
1876,338.27381976239985
1877,338.2740574807363
1878,338.2592995759431
1879,338.26481687812145
1880,338.2885600675369
1881,338.3285089825828
1882,338.3080808018788
1883,338.3084104910487
1884,338.3620677731372
1885,338.3187513135671
1886,338.2990759844166
1887,338.27804959988725
1888,338.26907869850777
1889,338.2645714583385
1890,338.2765948237788
1891,338.3179470965217
1892,338.3568849615151
1893,338.38784878120345
1894,338.4147433721322
1895,338.38649830482683
1896,338.32978943247224
1897,338.31095044429367
1898,338.2967805486041
1899,338.2728592580725
1900,338.2692019493337
1901,338.249359165645
1902,338.25441876964373
1903,338.29254316685086
1904,338.35111336891237
1905,338.3164299813391
1906,338.3672648101645
1907,338.3388625053153
1908,338.3451266265864
1909,338.3305025406208
1910,338.2932446651728
1911,338.26549575022733
1912,338.25513830476643
1913,338.2562514534976
1914,338.2844954580076
1915,338.3605218540587
1916,338.41858187513617
1917,338.44754261337874
1918,338.46025595462316
1919,338.38860986896486
1920,338.34786337431615
1921,338.30328458390557
1922,338.27163897206344
1923,338.27046785465
1924,338.2809510366641
1925,338.3123909298932
1926,338.3700242924465
1927,338.41116617937007
1928,338.39003205681547
1929,338.3676111518924
1930,338.37215790347267
1931,338.3288964638848
1932,338.29797115071267
1933,338.2888879302037
1934,338.3009023923463
1935,338.3541680253113
1936,338.46043258564833
1937,338.4543704131107
1938,338.4484790227212
1939,338.429375906197
1940,338.4032359304957
1941,338.37486363969685
1942,338.34127149916173
1943,338.3038020737875
1944,338.3235115465898
1945,338.38354679266996
1946,338.4165343994967
1947,338.50326472417345
1948,338.52107937055786
1949,338.49881810108076
1950,338.43311261328813
1951,338.357880528092
1952,338.354498061894
1953,338.33911433750563
1954,338.3330057035393
1955,338.38578284873523
1956,338.5042419826255
1957,338.59180354317397
1958,338.6038092710011
1959,338.5487848999378
1960,338.5139573992422
1961,338.42308576451063
1962,338.36865923517735
1963,338.34936065807176
1964,338.34588114857104
1965,338.35455409122625
1966,338.4007294355609
1967,338.46191142125576
1968,338.4874583092533
1969,338.4907315319376
1970,338.496816728654
1971,338.4445840565208
1972,338.45034882544576
1973,338.39670501846706
1974,338.3770690488834
1975,338.3799919066108
1976,338.38320656094504
1977,338.442846422113
1978,338.5285399883308
1979,338.6016578877317
1980,338.5840878204288
1981,338.59322504491956
1982,338.5144102276259
1983,338.5193973812533
1984,338.43793648033176
1985,338.41336964207187
1986,338.4241227551101
1987,338.4466561147788
1988,338.5316147941756
1989,338.65077467565726
1990,338.6158774085573
1991,338.6356046257895
1992,338.59404937486084
1993,338.50946604046186
1994,338.4678096254526
1995,338.4574872973518
1996,338.43194898963543
1997,338.4646020735795
1998,338.5545195740306
1999,338.6117339565417
2000,338.66045211339224
2001,338.6363213058844
2002,338.63002837859835
2003,338.5129745947471
2004,338.46561457521955
2005,338.42416024270835
2006,338.40403103752845
2007,338.3852982950997
2008,338.3741475947888
2009,338.3774266659322
2010,338.4112162205656
2011,338.4806829733624
2012,338.4958691082737
2013,338.50963544456727
2014,338.526813890787
