year,rsdt
2015,340.32594646297093
2016,340.2619439111997
2017,340.23433938222394
2018,340.2266562265892
2019,340.22542139340754
2020,340.2440828506261
2021,340.3070424537136
2022,340.3848731472068
2023,340.42879245705797
2024,340.45475957165024
2025,340.4033518333958
2026,340.354742264421
2027,340.3042344184771
2028,340.29324700342465
2029,340.2515232870023
2030,340.23354533992404
2031,340.2161645340593
2032,340.2285187185627
2033,340.26264715325334
2034,340.33759456268734
2035,340.346204532989
2036,340.3882026567851
2037,340.3461996836205
2038,340.34567837649826
2039,340.29701880886125
2040,340.26049085643194
2041,340.2122324486301
2042,340.2012855007224
2043,340.2066201405982
2044,340.23950253839365
2045,340.3018419239619
2046,340.34962450837435
2047,340.4030573596693
2048,340.41673993672407
2049,340.3647429165775
2050,340.297020648277
2051,340.2639171861622
2052,340.24154922276324
2053,340.2114170858305
2054,340.21987287965544
2055,340.2606674403361
2056,340.31988675888266
2057,340.3129455566406
2058,340.32136029805224
2059,340.32758914477205
2060,340.29323646858944
2061,340.24976254815925
2062,340.220394855656
2063,340.21014370852953
2064,340.2145893253692
2065,340.2189419681079
2066,340.27466355415237
2067,340.3244196643568
2068,340.36098691339356
2069,340.34089422356595
2070,340.31044395133245
2071,340.26633200449487
2072,340.2532861160905
2073,340.22923425125754
2074,340.2059300252836
2075,340.196434292728
2076,340.1953479505566
2077,340.19955369087114
2078,340.23482565683867
2079,340.27192708890726
2080,340.3078647561269
2081,340.30222803403257
2082,340.30083342251714
2083,340.27220734896724
2084,340.267497859589
2085,340.2168004702215
2086,340.19332618190816
2087,340.19137849154544
2088,340.20306379762417
2089,340.22741657413854
2090,340.28129172129167
2091,340.3214271022849
2092,340.3817685479987
2093,340.3519317208905
2094,340.30801015357446
2095,340.2741309597068
2096,340.2416782326894
2097,340.219825054848
2098,340.206718716556
2099,340.2253387869221
2100,340.2684359615796
