source_id,activity_id,experiment_id,variant_label,variable,grid_label,filenum,filename,filesize,download_url,opendap_url
E3SM-2-0-NARRM,CMIP,1pctCO2,r1i1p1f1,tas,gr,1/3,tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_000101-005012.nc,113152036,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_000101-005012.nc|https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_000101-005012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_000101-005012.nc|https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_000101-005012.nc
E3SM-2-0-NARRM,CMIP,1pctCO2,r1i1p1f1,tas,gr,2/3,tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_005101-010012.nc,112702603,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_005101-010012.nc|https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_005101-010012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_005101-010012.nc|https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_005101-010012.nc
E3SM-2-0-NARRM,CMIP,1pctCO2,r1i1p1f1,tas,gr,3/3,tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_010101-015012.nc,112380101,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_010101-015012.nc|https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_010101-015012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_010101-015012.nc|https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/1pctCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_1pctCO2_r1i1p1f1_gr_010101-015012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,areacella,gr,1/1,areacella_fx_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr.nc,52043,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/fx/areacella/gr/v20231010/areacella_fx_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/fx/areacella/gr/v20231010/areacella_fx_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/fx/areacella/gr/v20231010/areacella_fx_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/fx/areacella/gr/v20231010/areacella_fx_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rlut,gr,1/3,rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc,124758257,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rlut,gr,2/3,rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc,124756930,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rlut,gr,3/3,rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc,124738440,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/v20230427/rlut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rsdt,gr,1/3,rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc,104658668,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rsdt,gr,2/3,rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc,104659185,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rsdt,gr,3/3,rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc,104659185,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/v20230427/rsdt_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rsut,gr,1/3,rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc,124664446,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rsut,gr,2/3,rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc,124715407,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,rsut,gr,3/3,rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc,124722025,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/v20230427/rsut_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,tas,gr,1/3,tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc,112374223,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_000101-005012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,tas,gr,2/3,tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc,112156798,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_005101-010012.nc
E3SM-2-0-NARRM,CMIP,abrupt-4xCO2,r1i1p1f1,tas,gr,3/3,tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc,112043073,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/abrupt-4xCO2/r1i1p1f1/Amon/tas/gr/v20230427/tas_Amon_E3SM-2-0-NARRM_abrupt-4xCO2_r1i1p1f1_gr_010101-015012.nc
E3SM-2-0-NARRM,CMIP,historical,r1i1p1f1,areacella,gr,1/1,areacella_fx_E3SM-2-0-NARRM_historical_r1i1p1f1_gr.nc,52043,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/fx/areacella/gr/v20231010/areacella_fx_E3SM-2-0-NARRM_historical_r1i1p1f1_gr.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/fx/areacella/gr/v20231010/areacella_fx_E3SM-2-0-NARRM_historical_r1i1p1f1_gr.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/fx/areacella/gr/v20231010/areacella_fx_E3SM-2-0-NARRM_historical_r1i1p1f1_gr.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/fx/areacella/gr/v20231010/areacella_fx_E3SM-2-0-NARRM_historical_r1i1p1f1_gr.nc
E3SM-2-0-NARRM,CMIP,historical,r1i1p1f1,rlut,gr,1/4,rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_185001-189912.nc,124901000,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/Amon/rlut/gr/v20230430/rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_185001-189912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/Amon/rlut/gr/v20230430/rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_185001-189912.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/Amon/rlut/gr/v20230430/rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_185001-189912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/Amon/rlut/gr/v20230430/rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_185001-189912.nc
E3SM-2-0-NARRM,CMIP,historical,r1i1p1f1,rlut,gr,2/4,rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_190001-194912.nc,124895992,https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/Amon/rlut/gr/v20230430/rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_190001-194912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/Amon/rlut/gr/v20230430/rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_190001-194912.nc,https://esgf-data2.llnl.gov/thredds/dodsC/user_pub_work/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/Amon/rlut/gr/v20230430/rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_190001-194912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/E3SM-Project/E3SM-2-0-NARRM/historical/r1i1p1f1/Amon/rlut/gr/v20230430/rlut_Amon_E3SM-2-0-NARRM_historical_r1i1p1f1_gr_190001-194912.nc
