source_id,activity_id,experiment_id,variant_label,variable,grid_label,filenum,filename,filesize,download_url,opendap_url
ACCESS-CM2,CMIP,1pctCO2,r1i1p1f1,areacella,gn,1/1,areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc,48413,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20191109/areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20191109/areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20191109/areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20191109/areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20191109/areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20191109/areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20191109/areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20191109/areacella_fx_ACCESS-CM2_1pctCO2_r1i1p1f1_gn.nc
ACCESS-CM2,CMIP,1pctCO2,r1i1p1f1,rlut,gn,1/1,rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc,166706368,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191109/rlut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc
ACCESS-CM2,CMIP,1pctCO2,r1i1p1f1,rsdt,gn,1/1,rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc,2493649,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20191109/rsdt_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc
ACCESS-CM2,CMIP,1pctCO2,r1i1p1f1,rsut,gn,1/1,rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc,162453909,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20191109/rsut_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc
ACCESS-CM2,CMIP,1pctCO2,r1i1p1f1,tas,gn,1/1,tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc,134599329,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/tas_Amon_ACCESS-CM2_1pctCO2_r1i1p1f1_gn_095001-109912.nc
ACCESS-CM2,CMIP,abrupt-4xCO2,r1i1p1f1,areacella,gn,1/1,areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc,48413,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20191108/areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20191108/areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20191108/areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20191108/areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20191108/areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20191108/areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20191108/areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/fx/areacella/gn/v20191108/areacella_fx_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn.nc
ACCESS-CM2,CMIP,abrupt-4xCO2,r1i1p1f1,rlut,gn,1/1,rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc,166500650,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20191108/rlut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc
ACCESS-CM2,CMIP,abrupt-4xCO2,r1i1p1f1,rsdt,gn,1/1,rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc,2493649,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20191108/rsdt_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc
ACCESS-CM2,CMIP,abrupt-4xCO2,r1i1p1f1,rsut,gn,1/1,rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc,162501840,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/fileServer/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf.nci.org.au/thredds/dodsC/master/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20191108/rsut_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc
ACCESS-CM2,CMIP,abrupt-4xCO2,r1i1p1f1,tas,gn,1/1,tas_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc,134502064,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20191108/tas_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20191108/tas_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20191108/tas_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20191108/tas_Amon_ACCESS-CM2_abrupt-4xCO2_r1i1p1f1_gn_095001-109912.nc
