source_id,activity_id,experiment_id,variant_label,variable,grid_label,filenum,filename,filesize,download_url,opendap_url
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,areacella,gn,1/1,areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc,50829,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190323/areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190323/areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190323/areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190323/areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190323/areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190323/areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190323/areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190323/areacella_fx_SAM0-UNICON_1pctCO2_r1i1p1f1_gn.nc
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,rlut,gn,1/15,rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc,22049413,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_185001-185912.nc
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,rlut,gn,2/15,rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc,22047045,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_186001-186912.nc
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,rlut,gn,3/15,rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc,22041962,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_187001-187912.nc
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,rlut,gn,4/15,rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc,22042563,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_188001-188912.nc
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,rlut,gn,5/15,rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc,22043521,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_189001-189912.nc
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,rlut,gn,6/15,rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc,22033707,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_190001-190912.nc
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,rlut,gn,7/15,rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc,22026149,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_191001-191912.nc
SAM0-UNICON,CMIP,1pctCO2,r1i1p1f1,rlut,gn,8/15,rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc,22017837,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://dist.nmlab.snu.ac.kr/thredds/dodsC/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/SNU/SAM0-UNICON/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190323/rlut_Amon_SAM0-UNICON_1pctCO2_r1i1p1f1_gn_192001-192912.nc
