source_id,activity_id,experiment_id,variant_label,variable,grid_label,filenum,filename,filesize,download_url,opendap_url
CAS-ESM2-0,CMIP,1pctCO2,r1i1p1f1,rlut,gn,1/1,rlut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc,237568392,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc
CAS-ESM2-0,CMIP,1pctCO2,r1i1p1f1,rsdt,gn,1/1,rsdt_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc,237568380,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20201226/rsdt_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20201226/rsdt_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20201226/rsdt_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20201226/rsdt_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20201226/rsdt_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20201226/rsdt_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc
CAS-ESM2-0,CMIP,1pctCO2,r1i1p1f1,rsut,gn,1/1,rsut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc,237568352,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20201226/rsut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20201226/rsut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20201226/rsut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20201226/rsut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20201226/rsut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20201226/rsut_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc
CAS-ESM2-0,CMIP,1pctCO2,r1i1p1f1,tas,gn,1/1,tas_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc,237568656,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/tas_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/tas_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/tas_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/tas_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/tas_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/tas_Amon_CAS-ESM2-0_1pctCO2_r1i1p1f1_gn_020001-035012.nc
CAS-ESM2-0,CMIP,abrupt-4xCO2,r1i1p1f1,rlut,gn,1/1,rlut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,235995240,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc
CAS-ESM2-0,CMIP,abrupt-4xCO2,r1i1p1f1,rsdt,gn,1/1,rsdt_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,235995228,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20201228/rsdt_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20201228/rsdt_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20201228/rsdt_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20201228/rsdt_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20201228/rsdt_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/v20201228/rsdt_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc
CAS-ESM2-0,CMIP,abrupt-4xCO2,r1i1p1f1,rsut,gn,1/1,rsut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,235995200,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20201228/rsut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20201228/rsut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20201228/rsut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20201228/rsut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20201228/rsut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/v20201228/rsut_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc
CAS-ESM2-0,CMIP,abrupt-4xCO2,r1i1p1f1,tas,gn,1/1,tas_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,235995504,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20201228/tas_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20201228/tas_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20201228/tas_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20201228/tas_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20201228/tas_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20201228/tas_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc
CAS-ESM2-0,CMIP,historical,r1i1p1f1,rlut,gn,1/1,rlut_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc,259592520,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rlut/gn/v20201228/rlut_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc
CAS-ESM2-0,CMIP,historical,r1i1p1f1,rsdt,gn,1/1,rsdt_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc,259592508,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rsdt/gn/v20201227/rsdt_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc|https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rsdt/gn/v20201227/rsdt_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rsdt/gn/v20201227/rsdt_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc|https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/rsdt/gn/v20201227/rsdt_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc
