source_id,activity_id,experiment_id,variant_label,variable,grid_label,filenum,filename,filesize,download_url,opendap_url
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,areacella,gn,1/1,areacella_fx_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn.nc,562686,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/fx/areacella/gn/v20220111/areacella_fx_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/fx/areacella/gn/v20220111/areacella_fx_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/fx/areacella/gn/v20220111/areacella_fx_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/fx/areacella/gn/v20220111/areacella_fx_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/fx/areacella/gn/v20220111/areacella_fx_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/fx/areacella/gn/v20220111/areacella_fx_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,1/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc,7593791,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_185001-185912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,2/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc,7593007,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_186001-186912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,3/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc,7591380,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_187001-187912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,4/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc,7589603,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_188001-188912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,5/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc,7590267,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_189001-189912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,6/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc,7589058,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_190001-190912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,7/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc,7590041,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_191001-191912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,8/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc,7587430,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_192001-192912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,9/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc,7585880,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_193001-193912.nc
ICON-ESM-LR,CMIP,1pctCO2,r1i1p1f1,rlut,gn,10/17,rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc,7584013,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc|https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc|https://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20210215/rlut_Amon_ICON-ESM-LR_1pctCO2_r1i1p1f1_gn_194001-194912.nc
