source_id,activity_id,experiment_id,variant_label,variable,grid_label,filenum,filename,filesize,download_url,opendap_url
HadGEM3-GC31-LL,CMIP,1pctCO2,r1i1p1f3,rlut,gn,1/2,rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc,91825647,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc
HadGEM3-GC31-LL,CMIP,1pctCO2,r1i1p1f3,rlut,gn,2/2,rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc,47773321,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc
HadGEM3-GC31-LL,CMIP,1pctCO2,r1i1p1f3,rsdt,gn,1/2,rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc,6048023,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc
HadGEM3-GC31-LL,CMIP,1pctCO2,r1i1p1f3,rsdt,gn,2/2,rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc,5160032,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsdt/gn/v20190620/rsdt_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc
HadGEM3-GC31-LL,CMIP,1pctCO2,r1i1p1f3,rsut,gn,1/2,rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc,97020836,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc
HadGEM3-GC31-LL,CMIP,1pctCO2,r1i1p1f3,rsut,gn,2/2,rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc,50785795,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/rsut/gn/v20190620/rsut_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc
HadGEM3-GC31-LL,CMIP,1pctCO2,r1i1p1f3,tas,gn,1/2,tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc,71383406,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_185001-194912.nc
HadGEM3-GC31-LL,CMIP,1pctCO2,r1i1p1f3,tas,gn,2/2,tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc,37660336,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/1pctCO2/r1i1p1f3/Amon/tas/gn/v20190620/tas_Amon_HadGEM3-GC31-LL_1pctCO2_r1i1p1f3_gn_195001-199912.nc
HadGEM3-GC31-LL,CMIP,abrupt-4xCO2,r1i1p1f3,rlut,gn,1/2,rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc,91172774,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_185001-194912.nc
HadGEM3-GC31-LL,CMIP,abrupt-4xCO2,r1i1p1f3,rlut,gn,2/2,rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc,47603534,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-LL/abrupt-4xCO2/r1i1p1f3/Amon/rlut/gn/v20190620/rlut_Amon_HadGEM3-GC31-LL_abrupt-4xCO2_r1i1p1f3_gn_195001-199912.nc
