source_id,activity_id,experiment_id,variant_label,variable,grid_label,filenum,filename,filesize,download_url,opendap_url
IITM-ESM,CMIP,1pctCO2,r1i1p1f1,rlut,gn,1/15,rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc,7349385,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esg-cccr.tropmet.res.in/thredds/fileServer/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esg-cccr.tropmet.res.in/thredds/dodsC/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_185001-185912.nc
IITM-ESM,CMIP,1pctCO2,r1i1p1f1,rlut,gn,2/15,rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc,7348994,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esg-cccr.tropmet.res.in/thredds/fileServer/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esg-cccr.tropmet.res.in/thredds/dodsC/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_186001-186912.nc
IITM-ESM,CMIP,1pctCO2,r1i1p1f1,rlut,gn,3/15,rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc,7348652,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esg-cccr.tropmet.res.in/thredds/fileServer/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esg-cccr.tropmet.res.in/thredds/dodsC/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_187001-187912.nc
IITM-ESM,CMIP,1pctCO2,r1i1p1f1,rlut,gn,4/15,rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc,7350492,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esg-cccr.tropmet.res.in/thredds/fileServer/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esg-cccr.tropmet.res.in/thredds/dodsC/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_188001-188912.nc
IITM-ESM,CMIP,1pctCO2,r1i1p1f1,rlut,gn,5/15,rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc,7346044,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esg-cccr.tropmet.res.in/thredds/fileServer/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esg-cccr.tropmet.res.in/thredds/dodsC/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_189001-189912.nc
IITM-ESM,CMIP,1pctCO2,r1i1p1f1,rlut,gn,6/15,rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc,7346592,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esg-cccr.tropmet.res.in/thredds/fileServer/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esg-cccr.tropmet.res.in/thredds/dodsC/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_190001-190912.nc
IITM-ESM,CMIP,1pctCO2,r1i1p1f1,rlut,gn,7/15,rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc,7344309,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esg-cccr.tropmet.res.in/thredds/fileServer/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esg-cccr.tropmet.res.in/thredds/dodsC/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_191001-191912.nc
IITM-ESM,CMIP,1pctCO2,r1i1p1f1,rlut,gn,8/15,rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc,7344420,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esg-cccr.tropmet.res.in/thredds/fileServer/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esg-cccr.tropmet.res.in/thredds/dodsC/esg_dataroot2/1pctCO2/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/CCCR-IITM/IITM-ESM/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20191204/rlut_Amon_IITM-ESM_1pctCO2_r1i1p1f1_gn_192001-192912.nc
