source_id,activity_id,experiment_id,variant_label,variable,grid_label,filenum,filename,filesize,download_url,opendap_url
CESM2,CMIP,1pctCO2,r1i1p1f1,areacella,gn,1/1,areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc,44925,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf3.dkrz.de/thredds/dodsC/cmip6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/fx/areacella/gn/v20190425/areacella_fx_CESM2_1pctCO2_r1i1p1f1_gn.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rlut,gn,1/3,rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc,83892125,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rlut,gn,2/3,rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc,83723109,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rlut,gn,3/3,rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc,83472381,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rlut/gn/v20190425/rlut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rsdt,gn,1/3,rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc,61125115,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rsdt,gn,2/3,rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc,61123506,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rsdt,gn,3/3,rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc,61123545,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsdt/gn/v20190425/rsdt_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rsut,gn,1/3,rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc,90477473,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_000101-005012.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rsut,gn,2/3,rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc,90584100,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_005101-010012.nc
CESM2,CMIP,1pctCO2,r1i1p1f1,rsut,gn,3/3,rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc,90716560,http://aims3.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf.nci.org.au/thredds/fileServer/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc,http://aims3.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data.ucar.edu/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc|http://esgf.nci.org.au/thredds/dodsC/replica/CMIP6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/rsut/gn/v20190425/rsut_Amon_CESM2_1pctCO2_r1i1p1f1_gn_010101-015012.nc
